legacy_id,sale_legacy_id,customer_legacy_id,folio,sale_reference,issue_date,due_date,credit_days_applied,total,paid_amount,balance,notes
credit-note:1,sale:1,2,MIG-JM-CRED-1,MIG-JM-VENTA-1,2025-07-08,2025-07-23,15,230,230,0,Venta origen: 1 | Usuario origen: ALONDRA2025 | Credito abonado origen: 230 | Status origen: 0
credit-note:2161,sale:2161,103,MIG-JM-CRED-2161,MIG-JM-VENTA-2161,2026-05-25,2026-06-24,30,1350,1350,0,Venta origen: 2161 | Usuario origen: ALONDRA26 | Credito abonado origen: 1350 | Status origen: 1
credit-note:2162,sale:2162,2,MIG-JM-CRED-2162,MIG-JM-VENTA-2162,2026-05-25,2026-06-09,15,10,10,0,Venta origen: 2162 | Usuario origen: ALONDRA26 | Credito abonado origen: 10 | Status origen: 1
credit-note:2163,sale:2163,85,MIG-JM-CRED-2163,MIG-JM-VENTA-2163,2026-05-25,2026-06-24,30,191,191,0,Venta origen: 2163 | Usuario origen: ALONDRA26 | Credito abonado origen: 191 | Status origen: 1
credit-note:2164,sale:2164,2,MIG-JM-CRED-2164,MIG-JM-VENTA-2164,2026-05-25,2026-05-25,1,25.5,0,25.5,Venta origen: 2164 | Usuario origen: ALONDRA26 | Credito abonado origen: 0 | Status origen: 1
credit-note:2165,sale:2165,87,MIG-JM-CRED-2165,MIG-JM-VENTA-2165,2026-05-26,2026-06-25,30,5250,5250,0,Venta origen: 2165 | Usuario origen: ALONDRA26 | Credito abonado origen: 5250 | Status origen: 1
credit-note:2166,sale:2166,107,MIG-JM-CRED-2166,MIG-JM-VENTA-2166,2026-05-26,2026-06-25,30,3998,3998,0,Venta origen: 2166 | Usuario origen: ALONDRA26 | Credito abonado origen: 3998 | Status origen: 1
credit-note:2167,sale:2167,107,MIG-JM-CRED-2167,MIG-JM-VENTA-2167,2026-05-26,2026-06-25,30,1999,1999,0,Venta origen: 2167 | Usuario origen: ALONDRA26 | Credito abonado origen: 1999 | Status origen: 1
credit-note:2168,sale:2168,2,MIG-JM-CRED-2168,MIG-JM-VENTA-2168,2026-05-26,2026-06-10,15,120,120,0,Venta origen: 2168 | Usuario origen: ALONDRA26 | Credito abonado origen: 120 | Status origen: 1
credit-note:2169,sale:2169,21,MIG-JM-CRED-2169,MIG-JM-VENTA-2169,2026-05-26,2026-06-10,15,1020,1020,0,Venta origen: 2169 | Usuario origen: ALONDRA26 | Credito abonado origen: 1020 | Status origen: 1
credit-note:2170,sale:2170,5,MIG-JM-CRED-2170,MIG-JM-VENTA-2170,2026-05-26,2026-06-10,15,8050,8050,0,Venta origen: 2170 | Usuario origen: ALONDRA26 | Credito abonado origen: 8050 | Status origen: 1
credit-note:2171,sale:2171,2,MIG-JM-CRED-2171,MIG-JM-VENTA-2171,2026-05-26,2026-06-10,15,120,120,0,Venta origen: 2171 | Usuario origen: ALONDRA26 | Credito abonado origen: 120 | Status origen: 1
credit-note:2172,sale:2172,53,MIG-JM-CRED-2172,MIG-JM-VENTA-2172,2026-05-26,2026-06-25,30,16325,16325,0,Venta origen: 2172 | Usuario origen: ALONDRA26 | Credito abonado origen: 16325 | Status origen: 1
credit-note:2173,sale:2173,85,MIG-JM-CRED-2173,MIG-JM-VENTA-2173,2026-05-26,2026-06-25,30,251,251,0,Venta origen: 2173 | Usuario origen: ALONDRA26 | Credito abonado origen: 251 | Status origen: 1
credit-note:2174,sale:2174,2,MIG-JM-CRED-2174,MIG-JM-VENTA-2174,2026-05-26,2026-06-10,15,240,240,0,Venta origen: 2174 | Usuario origen: ALONDRA26 | Credito abonado origen: 240 | Status origen: 1
credit-note:2175,sale:2175,53,MIG-JM-CRED-2175,MIG-JM-VENTA-2175,2026-05-26,2026-06-25,30,34490,34490,0,Venta origen: 2175 | Usuario origen: ALONDRA26 | Credito abonado origen: 34490 | Status origen: 1
credit-note:2176,sale:2176,53,MIG-JM-CRED-2176,MIG-JM-VENTA-2176,2026-05-26,2026-06-25,30,45280,45280,0,Venta origen: 2176 | Usuario origen: ALONDRA26 | Credito abonado origen: 45280 | Status origen: 1
credit-note:2177,sale:2177,53,MIG-JM-CRED-2177,MIG-JM-VENTA-2177,2026-05-26,2026-06-25,30,2450,2450,0,Venta origen: 2177 | Usuario origen: ALONDRA26 | Credito abonado origen: 2450 | Status origen: 1
credit-note:2178,sale:2178,85,MIG-JM-CRED-2178,MIG-JM-VENTA-2178,2026-05-26,2026-06-25,30,5340,5340,0,Venta origen: 2178 | Usuario origen: ALONDRA26 | Credito abonado origen: 5340 | Status origen: 1
credit-note:2179,sale:2179,85,MIG-JM-CRED-2179,MIG-JM-VENTA-2179,2026-05-26,2026-06-25,30,200,200,0,Venta origen: 2179 | Usuario origen: ALONDRA26 | Credito abonado origen: 200 | Status origen: 1
credit-note:2180,sale:2180,85,MIG-JM-CRED-2180,MIG-JM-VENTA-2180,2026-05-26,2026-06-25,30,1854,1854,0,Venta origen: 2180 | Usuario origen: ALONDRA26 | Credito abonado origen: 1854 | Status origen: 1
credit-note:2181,sale:2181,53,MIG-JM-CRED-2181,MIG-JM-VENTA-2181,2026-05-27,2026-06-26,30,45280,45280,0,Venta origen: 2181 | Usuario origen: ALONDRA26 | Credito abonado origen: 45280 | Status origen: 1
credit-note:2182,sale:2182,53,MIG-JM-CRED-2182,MIG-JM-VENTA-2182,2026-05-27,2026-06-26,30,22640,22640,0,Venta origen: 2182 | Usuario origen: ALONDRA26 | Credito abonado origen: 22640 | Status origen: 1
credit-note:2183,sale:2183,2,MIG-JM-CRED-2183,MIG-JM-VENTA-2183,2026-05-27,2026-06-11,15,314,314,0,Venta origen: 2183 | Usuario origen: ALONDRA26 | Credito abonado origen: 314 | Status origen: 1
credit-note:2184,sale:2184,102,MIG-JM-CRED-2184,MIG-JM-VENTA-2184,2026-05-27,2026-06-26,30,11452,11452,0,Venta origen: 2184 | Usuario origen: ALONDRA26 | Credito abonado origen: 11452 | Status origen: 1
credit-note:2185,sale:2185,85,MIG-JM-CRED-2185,MIG-JM-VENTA-2185,2026-05-27,2026-06-26,30,4575,4575,0,Venta origen: 2185 | Usuario origen: ALONDRA26 | Credito abonado origen: 4575 | Status origen: 1
credit-note:2186,sale:2186,85,MIG-JM-CRED-2186,MIG-JM-VENTA-2186,2026-05-27,2026-06-26,30,73,73,0,Venta origen: 2186 | Usuario origen: ALONDRA26 | Credito abonado origen: 73 | Status origen: 1
credit-note:2187,sale:2187,2,MIG-JM-CRED-2187,MIG-JM-VENTA-2187,2026-05-27,2026-05-27,1,4200,0,4200,Venta origen: 2187 | Usuario origen: ALONDRA26 | Credito abonado origen: 0 | Status origen: 0
credit-note:2188,sale:2188,2,MIG-JM-CRED-2188,MIG-JM-VENTA-2188,2026-05-27,2026-05-27,1,1200,1200,0,Venta origen: 2188 | Usuario origen: ALONDRA26 | Credito abonado origen: 1200 | Status origen: 1
credit-note:2189,sale:2189,2,MIG-JM-CRED-2189,MIG-JM-VENTA-2189,2026-05-27,2026-06-11,15,26,26,0,Venta origen: 2189 | Usuario origen: ALONDRA26 | Credito abonado origen: 26 | Status origen: 1
credit-note:2190,sale:2190,2,MIG-JM-CRED-2190,MIG-JM-VENTA-2190,2026-05-27,2026-06-11,15,810,810,0,Venta origen: 2190 | Usuario origen: ALONDRA26 | Credito abonado origen: 810 | Status origen: 1
credit-note:2191,sale:2191,20,MIG-JM-CRED-2191,MIG-JM-VENTA-2191,2026-05-27,2026-06-26,30,261,0,261,Venta origen: 2191 | Usuario origen: ALONDRA26 | Credito abonado origen: 0 | Status origen: 1
credit-note:2192,sale:2192,5,MIG-JM-CRED-2192,MIG-JM-VENTA-2192,2026-05-28,2026-06-12,15,7100,7100,0,Venta origen: 2192 | Usuario origen: ALONDRA26 | Credito abonado origen: 7100 | Status origen: 1
credit-note:2193,sale:2193,78,MIG-JM-CRED-2193,MIG-JM-VENTA-2193,2026-05-28,2026-06-27,30,10158.5,10158.5,0,Venta origen: 2193 | Usuario origen: ALONDRA26 | Credito abonado origen: 10158.5 | Status origen: 1
credit-note:2194,sale:2194,53,MIG-JM-CRED-2194,MIG-JM-VENTA-2194,2026-05-28,2026-06-27,30,3230,3230,0,Venta origen: 2194 | Usuario origen: ALONDRA26 | Credito abonado origen: 3230 | Status origen: 1
credit-note:2195,sale:2195,85,MIG-JM-CRED-2195,MIG-JM-VENTA-2195,2026-05-28,2026-06-27,30,3710,3710,0,Venta origen: 2195 | Usuario origen: ALONDRA26 | Credito abonado origen: 3710 | Status origen: 1
credit-note:2196,sale:2196,85,MIG-JM-CRED-2196,MIG-JM-VENTA-2196,2026-05-28,2026-06-27,30,3900,3900,0,Venta origen: 2196 | Usuario origen: ALONDRA26 | Credito abonado origen: 3900 | Status origen: 1
credit-note:2197,sale:2197,12,MIG-JM-CRED-2197,MIG-JM-VENTA-2197,2026-05-28,2026-06-27,30,2400,0,2400,Venta origen: 2197 | Usuario origen: ALONDRA26 | Credito abonado origen: 0 | Status origen: 1
credit-note:2198,sale:2198,7,MIG-JM-CRED-2198,MIG-JM-VENTA-2198,2026-05-28,2026-06-27,30,1350,0,1350,Venta origen: 2198 | Usuario origen: ALONDRA26 | Credito abonado origen: 0 | Status origen: 1
credit-note:2199,sale:2199,87,MIG-JM-CRED-2199,MIG-JM-VENTA-2199,2026-05-29,2026-06-28,30,690,690,0,Venta origen: 2199 | Usuario origen: ALONDRA26 | Credito abonado origen: 690 | Status origen: 1
credit-note:2200,sale:2200,93,MIG-JM-CRED-2200,MIG-JM-VENTA-2200,2026-05-29,2026-06-28,30,6525,6525,0,Venta origen: 2200 | Usuario origen: ALONDRA26 | Credito abonado origen: 6525 | Status origen: 1
credit-note:2201,sale:2201,2,MIG-JM-CRED-2201,MIG-JM-VENTA-2201,2026-05-29,2026-05-29,1,6300,6300,0,Venta origen: 2201 | Usuario origen: ALONDRA26 | Credito abonado origen: 6300 | Status origen: 1
credit-note:2202,sale:2202,93,MIG-JM-CRED-2202,MIG-JM-VENTA-2202,2026-05-29,2026-06-28,30,4230,4230,0,Venta origen: 2202 | Usuario origen: ALONDRA26 | Credito abonado origen: 4230 | Status origen: 1
credit-note:2203,sale:2203,102,MIG-JM-CRED-2203,MIG-JM-VENTA-2203,2026-05-29,2026-06-28,30,22000,22000,0,Venta origen: 2203 | Usuario origen: ALONDRA26 | Credito abonado origen: 22000 | Status origen: 1
credit-note:2204,sale:2204,12,MIG-JM-CRED-2204,MIG-JM-VENTA-2204,2026-05-29,2026-06-28,30,1440,0,1440,Venta origen: 2204 | Usuario origen: ALONDRA26 | Credito abonado origen: 0 | Status origen: 1
credit-note:2205,sale:2205,2,MIG-JM-CRED-2205,MIG-JM-VENTA-2205,2026-05-29,2026-06-13,15,22,22,0,Venta origen: 2205 | Usuario origen: ALONDRA26 | Credito abonado origen: 22 | Status origen: 1
credit-note:2206,sale:2206,2,MIG-JM-CRED-2206,MIG-JM-VENTA-2206,2026-05-29,2026-05-29,1,1140,1140,0,Venta origen: 2206 | Usuario origen: ALONDRA26 | Credito abonado origen: 1140 | Status origen: 1
credit-note:2207,sale:2207,2,MIG-JM-CRED-2207,MIG-JM-VENTA-2207,2026-05-29,2026-05-29,1,1814,1814,0,Venta origen: 2207 | Usuario origen: ALONDRA26 | Credito abonado origen: 1814 | Status origen: 1
credit-note:2208,sale:2208,73,MIG-JM-CRED-2208,MIG-JM-VENTA-2208,2026-05-29,2026-06-28,30,19000,19000,0,Venta origen: 2208 | Usuario origen: ALONDRA26 | Credito abonado origen: 19000 | Status origen: 1
credit-note:2209,sale:2209,108,MIG-JM-CRED-2209,MIG-JM-VENTA-2209,2026-05-29,2026-06-28,30,16500,16500,0,Venta origen: 2209 | Usuario origen: ALONDRA26 | Credito abonado origen: 16500 | Status origen: 1
credit-note:2210,sale:2210,53,MIG-JM-CRED-2210,MIG-JM-VENTA-2210,2026-05-30,2026-06-28,29,22640,22640,0,Venta origen: 2210 | Usuario origen: ALONDRA26 | Credito abonado origen: 22640 | Status origen: 1
credit-note:2211,sale:2211,5,MIG-JM-CRED-2211,MIG-JM-VENTA-2211,2026-05-30,2026-06-14,15,3550,3550,0,Venta origen: 2211 | Usuario origen: GRISELDA2026 | Credito abonado origen: 3550 | Status origen: 1
credit-note:2212,sale:2212,2,MIG-JM-CRED-2212,MIG-JM-VENTA-2212,2026-05-30,2026-06-14,15,340,340,0,Venta origen: 2212 | Usuario origen: GRISELDA2026 | Credito abonado origen: 340 | Status origen: 1
credit-note:2213,sale:2213,7,MIG-JM-CRED-2213,MIG-JM-VENTA-2213,2026-05-30,2026-06-14,15,1350,1350,0,Venta origen: 2213 | Usuario origen: GRISELDA2026 | Credito abonado origen: 1350 | Status origen: 1
credit-note:2214,sale:2214,2,MIG-JM-CRED-2214,MIG-JM-VENTA-2214,2026-05-30,2026-06-14,15,52,52,0,Venta origen: 2214 | Usuario origen: GRISELDA2026 | Credito abonado origen: 52 | Status origen: 1
credit-note:2215,sale:2215,33,MIG-JM-CRED-2215,MIG-JM-VENTA-2215,2026-06-01,2026-06-16,15,1396,1396,0,Venta origen: 2215 | Usuario origen: ALONDRA26 | Credito abonado origen: 1396 | Status origen: 1
credit-note:2216,sale:2216,33,MIG-JM-CRED-2216,MIG-JM-VENTA-2216,2026-06-01,2026-06-16,15,80,80,0,Venta origen: 2216 | Usuario origen: ALONDRA26 | Credito abonado origen: 80 | Status origen: 1
credit-note:2217,sale:2217,33,MIG-JM-CRED-2217,MIG-JM-VENTA-2217,2026-06-01,2026-06-16,15,110,110,0,Venta origen: 2217 | Usuario origen: ALONDRA26 | Credito abonado origen: 110 | Status origen: 1
credit-note:2218,sale:2218,109,MIG-JM-CRED-2218,MIG-JM-VENTA-2218,2026-06-01,2026-06-01,1,13467,13467,0,Venta origen: 2218 | Usuario origen: ALONDRA26 | Credito abonado origen: 13467 | Status origen: 1
credit-note:2219,sale:2219,2,MIG-JM-CRED-2219,MIG-JM-VENTA-2219,2026-06-01,2026-06-16,15,56,56,0,Venta origen: 2219 | Usuario origen: ALONDRA26 | Credito abonado origen: 56 | Status origen: 1
credit-note:2220,sale:2220,8,MIG-JM-CRED-2220,MIG-JM-VENTA-2220,2026-06-01,2026-06-16,15,75,0,75,Venta origen: 2220 | Usuario origen: ALONDRA26 | Credito abonado origen: 0 | Status origen: 1
credit-note:2221,sale:2221,2,MIG-JM-CRED-2221,MIG-JM-VENTA-2221,2026-06-01,2026-06-16,15,120,120,0,Venta origen: 2221 | Usuario origen: ALONDRA26 | Credito abonado origen: 120 | Status origen: 1
credit-note:2222,sale:2222,12,MIG-JM-CRED-2222,MIG-JM-VENTA-2222,2026-06-01,2026-07-01,30,1800,0,1800,Venta origen: 2222 | Usuario origen: ALONDRA26 | Credito abonado origen: 0 | Status origen: 1
credit-note:2223,sale:2223,85,MIG-JM-CRED-2223,MIG-JM-VENTA-2223,2026-06-01,2026-07-01,30,5203,5203,0,Venta origen: 2223 | Usuario origen: ALONDRA26 | Credito abonado origen: 5203 | Status origen: 1
credit-note:2224,sale:2224,53,MIG-JM-CRED-2224,MIG-JM-VENTA-2224,2026-06-01,2026-07-01,30,8200,8200,0,Venta origen: 2224 | Usuario origen: ALONDRA26 | Credito abonado origen: 8200 | Status origen: 1
credit-note:2225,sale:2225,96,MIG-JM-CRED-2225,MIG-JM-VENTA-2225,2026-06-01,2026-07-01,30,4200,4200,0,Venta origen: 2225 | Usuario origen: ALONDRA26 | Credito abonado origen: 4200 | Status origen: 1
credit-note:2226,sale:2226,67,MIG-JM-CRED-2226,MIG-JM-VENTA-2226,2026-06-01,2026-06-16,15,5399,5399,0,Venta origen: 2226 | Usuario origen: ALONDRA26 | Credito abonado origen: 5399 | Status origen: 1
credit-note:2227,sale:2227,2,MIG-JM-CRED-2227,MIG-JM-VENTA-2227,2026-06-01,2026-06-16,15,1200,1200,0,Venta origen: 2227 | Usuario origen: ALONDRA26 | Credito abonado origen: 1200 | Status origen: 1
credit-note:2228,sale:2228,104,MIG-JM-CRED-2228,MIG-JM-VENTA-2228,2026-06-01,2026-07-01,30,12900,12900,0,Venta origen: 2228 | Usuario origen: ALONDRA26 | Credito abonado origen: 12900 | Status origen: 1
credit-note:2229,sale:2229,79,MIG-JM-CRED-2229,MIG-JM-VENTA-2229,2026-06-02,2026-07-02,30,4350,4350,0,Venta origen: 2229 | Usuario origen: ALONDRA26 | Credito abonado origen: 4350 | Status origen: 1
credit-note:2230,sale:2230,33,MIG-JM-CRED-2230,MIG-JM-VENTA-2230,2026-06-02,2026-06-17,15,1714,1714,0,Venta origen: 2230 | Usuario origen: ALONDRA26 | Credito abonado origen: 1714 | Status origen: 1
credit-note:2231,sale:2231,33,MIG-JM-CRED-2231,MIG-JM-VENTA-2231,2026-06-02,2026-06-17,15,268,268,0,Venta origen: 2231 | Usuario origen: ALONDRA26 | Credito abonado origen: 268 | Status origen: 1
credit-note:2232,sale:2232,103,MIG-JM-CRED-2232,MIG-JM-VENTA-2232,2026-06-02,2026-07-02,30,9000,9000,0,Venta origen: 2232 | Usuario origen: ALONDRA26 | Credito abonado origen: 9000 | Status origen: 1
credit-note:2233,sale:2233,109,MIG-JM-CRED-2233,MIG-JM-VENTA-2233,2026-06-02,2026-06-02,1,7350,7350,0,Venta origen: 2233 | Usuario origen: ALONDRA26 | Credito abonado origen: 7350 | Status origen: 1
credit-note:2234,sale:2234,109,MIG-JM-CRED-2234,MIG-JM-VENTA-2234,2026-06-02,2026-06-02,1,1200,1200,0,Venta origen: 2234 | Usuario origen: ALONDRA26 | Credito abonado origen: 1200 | Status origen: 1
credit-note:2235,sale:2235,12,MIG-JM-CRED-2235,MIG-JM-VENTA-2235,2026-06-02,2026-07-02,30,1800,0,1800,Venta origen: 2235 | Usuario origen: ALONDRA26 | Credito abonado origen: 0 | Status origen: 1
credit-note:2236,sale:2236,71,MIG-JM-CRED-2236,MIG-JM-VENTA-2236,2026-06-02,2026-06-02,1,12600,12600,0,Venta origen: 2236 | Usuario origen: ALONDRA26 | Credito abonado origen: 12600 | Status origen: 1
credit-note:2237,sale:2237,8,MIG-JM-CRED-2237,MIG-JM-VENTA-2237,2026-06-02,2026-06-17,15,386,0,386,Venta origen: 2237 | Usuario origen: ALONDRA26 | Credito abonado origen: 0 | Status origen: 1
credit-note:2238,sale:2238,93,MIG-JM-CRED-2238,MIG-JM-VENTA-2238,2026-06-02,2026-07-02,30,7622.46,7622.46,0,Venta origen: 2238 | Usuario origen: ALONDRA26 | Credito abonado origen: 7622.46 | Status origen: 1
credit-note:2239,sale:2239,20,MIG-JM-CRED-2239,MIG-JM-VENTA-2239,2026-06-02,2026-07-02,30,66,0,66,Venta origen: 2239 | Usuario origen: ALONDRA26 | Credito abonado origen: 0 | Status origen: 1
credit-note:2240,sale:2240,60,MIG-JM-CRED-2240,MIG-JM-VENTA-2240,2026-06-02,2026-07-02,30,64,64,0,Venta origen: 2240 | Usuario origen: ALONDRA26 | Credito abonado origen: 64 | Status origen: 1
credit-note:2241,sale:2241,87,MIG-JM-CRED-2241,MIG-JM-VENTA-2241,2026-06-02,2026-07-02,30,910,910,0,Venta origen: 2241 | Usuario origen: ALONDRA26 | Credito abonado origen: 910 | Status origen: 1
credit-note:2242,sale:2242,53,MIG-JM-CRED-2242,MIG-JM-VENTA-2242,2026-06-02,2026-07-02,30,5300,5300,0,Venta origen: 2242 | Usuario origen: ALONDRA26 | Credito abonado origen: 5300 | Status origen: 1
credit-note:2243,sale:2243,8,MIG-JM-CRED-2243,MIG-JM-VENTA-2243,2026-06-02,2026-06-17,15,154,0,154,Venta origen: 2243 | Usuario origen: ALONDRA26 | Credito abonado origen: 0 | Status origen: 1
credit-note:2244,sale:2244,5,MIG-JM-CRED-2244,MIG-JM-VENTA-2244,2026-06-02,2026-06-17,15,8050,8050,0,Venta origen: 2244 | Usuario origen: ALONDRA26 | Credito abonado origen: 8050 | Status origen: 1
credit-note:2245,sale:2245,5,MIG-JM-CRED-2245,MIG-JM-VENTA-2245,2026-06-02,2026-06-17,15,8700,8700,0,Venta origen: 2245 | Usuario origen: ALONDRA26 | Credito abonado origen: 8700 | Status origen: 1
credit-note:2246,sale:2246,2,MIG-JM-CRED-2246,MIG-JM-VENTA-2246,2026-06-02,2026-06-02,1,240,240,0,Venta origen: 2246 | Usuario origen: ALONDRA26 | Credito abonado origen: 240 | Status origen: 1
credit-note:2247,sale:2247,85,MIG-JM-CRED-2247,MIG-JM-VENTA-2247,2026-06-03,2026-07-03,30,4140,4140,0,Venta origen: 2247 | Usuario origen: ALONDRA26 | Credito abonado origen: 4140 | Status origen: 1
credit-note:2248,sale:2248,109,MIG-JM-CRED-2248,MIG-JM-VENTA-2248,2026-06-03,2026-06-03,1,1500,1500,0,Venta origen: 2248 | Usuario origen: ALONDRA26 | Credito abonado origen: 1500 | Status origen: 1
credit-note:2249,sale:2249,21,MIG-JM-CRED-2249,MIG-JM-VENTA-2249,2026-06-03,2026-06-18,15,3450,3450,0,Venta origen: 2249 | Usuario origen: ALONDRA26 | Credito abonado origen: 3450 | Status origen: 1
credit-note:2250,sale:2250,16,MIG-JM-CRED-2250,MIG-JM-VENTA-2250,2026-06-03,2026-07-03,30,578,0,578,Venta origen: 2250 | Usuario origen: ALONDRA26 | Credito abonado origen: 0 | Status origen: 1
credit-note:2251,sale:2251,102,MIG-JM-CRED-2251,MIG-JM-VENTA-2251,2026-06-03,2026-07-03,30,4550,4550,0,Venta origen: 2251 | Usuario origen: ALONDRA26 | Credito abonado origen: 4550 | Status origen: 1
credit-note:2252,sale:2252,85,MIG-JM-CRED-2252,MIG-JM-VENTA-2252,2026-06-03,2026-07-03,30,2103,2103,0,Venta origen: 2252 | Usuario origen: ALONDRA26 | Credito abonado origen: 2103 | Status origen: 1
credit-note:2253,sale:2253,2,MIG-JM-CRED-2253,MIG-JM-VENTA-2253,2026-06-03,2026-06-03,1,600,600,0,Venta origen: 2253 | Usuario origen: ALONDRA26 | Credito abonado origen: 600 | Status origen: 1
credit-note:2254,sale:2254,53,MIG-JM-CRED-2254,MIG-JM-VENTA-2254,2026-06-03,2026-07-03,30,8200,8200,0,Venta origen: 2254 | Usuario origen: ALONDRA26 | Credito abonado origen: 8200 | Status origen: 1
credit-note:2255,sale:2255,53,MIG-JM-CRED-2255,MIG-JM-VENTA-2255,2026-06-03,2026-07-03,30,4687,4687,0,Venta origen: 2255 | Usuario origen: ALONDRA26 | Credito abonado origen: 4687 | Status origen: 1
credit-note:2256,sale:2256,109,MIG-JM-CRED-2256,MIG-JM-VENTA-2256,2026-06-03,2026-06-03,1,8925,8925,0,Venta origen: 2256 | Usuario origen: ALONDRA26 | Credito abonado origen: 8925 | Status origen: 1
credit-note:2257,sale:2257,2,MIG-JM-CRED-2257,MIG-JM-VENTA-2257,2026-06-03,2026-06-18,15,105,105,0,Venta origen: 2257 | Usuario origen: Administrador | Credito abonado origen: 105 | Status origen: 1
credit-note:2258,sale:2258,2,MIG-JM-CRED-2258,MIG-JM-VENTA-2258,2026-06-04,2026-06-04,1,1200,1200,0,Venta origen: 2258 | Usuario origen: ALONDRA26 | Credito abonado origen: 1200 | Status origen: 1
credit-note:2259,sale:2259,85,MIG-JM-CRED-2259,MIG-JM-VENTA-2259,2026-06-04,2026-07-04,30,224,224,0,Venta origen: 2259 | Usuario origen: ALONDRA26 | Credito abonado origen: 224 | Status origen: 1
credit-note:2260,sale:2260,56,MIG-JM-CRED-2260,MIG-JM-VENTA-2260,2026-06-04,2026-07-04,30,9500,9500,0,Venta origen: 2260 | Usuario origen: ALONDRA26 | Credito abonado origen: 9500 | Status origen: 1
credit-note:2261,sale:2261,103,MIG-JM-CRED-2261,MIG-JM-VENTA-2261,2026-06-04,2026-07-04,30,594,594,0,Venta origen: 2261 | Usuario origen: ALONDRA26 | Credito abonado origen: 594 | Status origen: 1
credit-note:2262,sale:2262,7,MIG-JM-CRED-2262,MIG-JM-VENTA-2262,2026-06-04,2026-07-04,30,4360,0,4360,Venta origen: 2262 | Usuario origen: ALONDRA26 | Credito abonado origen: 0 | Status origen: 1
credit-note:2263,sale:2263,96,MIG-JM-CRED-2263,MIG-JM-VENTA-2263,2026-06-04,2026-07-04,30,3480,3480,0,Venta origen: 2263 | Usuario origen: ALONDRA26 | Credito abonado origen: 3480 | Status origen: 1
credit-note:2264,sale:2264,104,MIG-JM-CRED-2264,MIG-JM-VENTA-2264,2026-06-04,2026-07-04,30,1176,1176,0,Venta origen: 2264 | Usuario origen: ALONDRA26 | Credito abonado origen: 1176 | Status origen: 1
credit-note:2265,sale:2265,102,MIG-JM-CRED-2265,MIG-JM-VENTA-2265,2026-06-04,2026-07-04,30,8008,8008,0,Venta origen: 2265 | Usuario origen: ALONDRA26 | Credito abonado origen: 8008 | Status origen: 1
credit-note:2266,sale:2266,109,MIG-JM-CRED-2266,MIG-JM-VENTA-2266,2026-06-04,2026-06-04,1,1440,1440,0,Venta origen: 2266 | Usuario origen: ALONDRA26 | Credito abonado origen: 1440 | Status origen: 1
credit-note:2267,sale:2267,60,MIG-JM-CRED-2267,MIG-JM-VENTA-2267,2026-06-04,2026-07-04,30,22,22,0,Venta origen: 2267 | Usuario origen: ALONDRA26 | Credito abonado origen: 22 | Status origen: 1
credit-note:2268,sale:2268,2,MIG-JM-CRED-2268,MIG-JM-VENTA-2268,2026-06-04,2026-06-04,1,50,50,0,Venta origen: 2268 | Usuario origen: ALONDRA26 | Credito abonado origen: 50 | Status origen: 1
credit-note:2269,sale:2269,104,MIG-JM-CRED-2269,MIG-JM-VENTA-2269,2026-06-04,2026-07-04,30,2744,2744,0,Venta origen: 2269 | Usuario origen: ALONDRA26 | Credito abonado origen: 2744 | Status origen: 1
credit-note:2270,sale:2270,3,MIG-JM-CRED-2270,MIG-JM-VENTA-2270,2026-06-04,2026-06-19,15,12,12,0,Venta origen: 2270 | Usuario origen: ALONDRA26 | Credito abonado origen: 12 | Status origen: 1
credit-note:2271,sale:2271,102,MIG-JM-CRED-2271,MIG-JM-VENTA-2271,2026-06-05,2026-07-05,30,14400,14400,0,Venta origen: 2271 | Usuario origen: ALONDRA26 | Credito abonado origen: 14400 | Status origen: 1
credit-note:2272,sale:2272,85,MIG-JM-CRED-2272,MIG-JM-VENTA-2272,2026-06-05,2026-07-05,30,2653,2653,0,Venta origen: 2272 | Usuario origen: ALONDRA26 | Credito abonado origen: 2653 | Status origen: 1
credit-note:2273,sale:2273,85,MIG-JM-CRED-2273,MIG-JM-VENTA-2273,2026-06-05,2026-07-05,30,1960,1960,0,Venta origen: 2273 | Usuario origen: ALONDRA26 | Credito abonado origen: 1960 | Status origen: 1
credit-note:2274,sale:2274,2,MIG-JM-CRED-2274,MIG-JM-VENTA-2274,2026-06-05,2026-06-20,15,60,60,0,Venta origen: 2274 | Usuario origen: ALONDRA26 | Credito abonado origen: 60 | Status origen: 1
credit-note:2275,sale:2275,8,MIG-JM-CRED-2275,MIG-JM-VENTA-2275,2026-06-05,2026-06-20,15,119,0,119,Venta origen: 2275 | Usuario origen: ALONDRA26 | Credito abonado origen: 0 | Status origen: 1
credit-note:2276,sale:2276,5,MIG-JM-CRED-2276,MIG-JM-VENTA-2276,2026-06-05,2026-06-20,15,3550,3550,0,Venta origen: 2276 | Usuario origen: ALONDRA26 | Credito abonado origen: 3550 | Status origen: 1
credit-note:2277,sale:2277,85,MIG-JM-CRED-2277,MIG-JM-VENTA-2277,2026-06-05,2026-07-05,30,3700,3700,0,Venta origen: 2277 | Usuario origen: ALONDRA26 | Credito abonado origen: 3700 | Status origen: 1
credit-note:2278,sale:2278,2,MIG-JM-CRED-2278,MIG-JM-VENTA-2278,2026-06-05,2026-06-20,15,130,130,0,Venta origen: 2278 | Usuario origen: ALONDRA26 | Credito abonado origen: 130 | Status origen: 1
