legacy_id,branch_legacy_id,sku,barcode,name,category_legacy_id,base_uom_legacy_id,purchase_price,wholesale_price,retail_price,min_stock,stock_qty,description,is_divisible,is_active,created_at
891,branch:jesus-maria,MAT-00891,,BOQUILLA C/ARENA 10K NEGRO,category:materiales,measure:2,145.4,169,170,1,5,ID producto origen: 891 | Medida origen: Pieza(s),false,true,
892,branch:jesus-maria,MAT-00892,,BOQUILLA C/ARENA 10K GRIS,category:materiales,measure:2,145.4,169,170,1,2,ID producto origen: 892 | Medida origen: Pieza(s),false,true,
893,branch:jesus-maria,MAT-00893,,BOQUILLA C/ARENA 10K ROJO,category:materiales,measure:2,145.4,169,170,1,5,ID producto origen: 893 | Medida origen: Pieza(s),false,true,
894,branch:jesus-maria,MAT-00894,506240647089,ACEITE 4 TIEMPOS 400 ML,category:materiales,measure:2,59,67,68,1,4,ID producto origen: 894 | Medida origen: Pieza(s),false,true,
895,branch:jesus-maria,MAT-00895,506240647096,ACEITE 4 TIEMPOS 1000 ML,category:materiales,measure:2,115,132,133,1,2,ID producto origen: 895 | Medida origen: Pieza(s),false,true,
896,branch:jesus-maria,MAT-00896,,RACK PARA PALAS,category:materiales,measure:2,2125,1,1,1,1,ID producto origen: 896 | Medida origen: Pieza(s),false,true,
897,branch:jesus-maria,MAT-00897,9234118838625,DISCO DIAMANTE 4 1/2,category:materiales,measure:2,28,33,34,1,2,ID producto origen: 897 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-25 at 08.54.43.jpeg | Generado sistema origen: 1,false,true,
898,branch:jesus-maria,MAT-00898,4861080167368,LENTE TRANSPARENTE LION TOOLS,category:materiales,measure:2,18.67,21,22,1,4,ID producto origen: 898 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-25 at 14.48.20.jpeg | Generado sistema origen: 1,false,true,
899,branch:jesus-maria,MAT-00899,7984093950141,LENTE NEGRO LION TOOLS,category:materiales,measure:2,18.67,21,22,1,0,ID producto origen: 899 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-25 at 14.47.46.jpeg | Generado sistema origen: 1,false,true,
900,branch:jesus-maria,MAT-00900,8249880854583,GUANTE NITRILO M (LION TOOLS),category:materiales,measure:2,13.5,16,17,1,1,ID producto origen: 900 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-25 at 15.00.33.jpeg | Generado sistema origen: 1,false,true,
901,branch:jesus-maria,MAT-00901,0162685692342,CALENTADOR D/INMERSION,category:materiales,measure:2,35.33,41,42,1,4,ID producto origen: 901 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-25 at 3.19.30 PM.jpeg | Generado sistema origen: 1,false,true,
902,branch:jesus-maria,MAT-00902,7503048422849,PEGA RATON,category:materiales,measure:2,12.67,14,15,1,35,ID producto origen: 902 | Medida origen: Pieza(s),false,true,
903,branch:jesus-maria,MAT-00903,,MEZCLERO CHICO,category:materiales,measure:2,149.33,150,150,1,2,ID producto origen: 903 | Medida origen: Pieza(s),false,true,
904,branch:jesus-maria,MAT-00904,,MEZCLERO GRANDE 61X43,category:materiales,measure:2,120,170,170,1,4,ID producto origen: 904 | Medida origen: Pieza(s),false,true,
905,branch:jesus-maria,MAT-00905,2910463615766,AMARRADOR 1/2,category:materiales,measure:2,65.33,77,78,1,9,ID producto origen: 905 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-25 at 15.31.23.jpeg | Generado sistema origen: 1,false,true,
906,branch:jesus-maria,MAT-00906,,ANILLO 10X12,category:materiales,measure:1,22,25,25,1,300,ID producto origen: 906 | Medida origen: Kilo(s),true,true,
907,branch:jesus-maria,MAT-00907,8804386128394,TUERCA P/TINACO 1 1/2,category:materiales,measure:2,35.82,47,48,1,5,ID producto origen: 907 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-27 at 13.04.56.jpeg | Generado sistema origen: 1,false,true,
908,branch:jesus-maria,MAT-00908,7501973705785,VALVULA ESFERA ROSCABLE 1,category:materiales,measure:2,145,194,195,1,6,ID producto origen: 908 | Medida origen: Pieza(s),false,true,
909,branch:jesus-maria,MAT-00909,7501973705778,"VALVULA ESFERA ROSCABLE 3/4 ""DICA""",category:materiales,measure:2,84.9,113,114,1,5,ID producto origen: 909 | Medida origen: Pieza(s),false,true,
910,branch:jesus-maria,MAT-00910,,VALVULA ESFERA ROSCABLE 1/2,category:materiales,measure:2,58.59,78,79,1,6,ID producto origen: 910 | Medida origen: Pieza(s),false,false,
911,branch:jesus-maria,MAT-00911,,PLACA LUCEK 1 APAGADOR ESCALERA(BLANCA),category:materiales,measure:2,20.56,27,28,1,-8,ID producto origen: 911 | Medida origen: Pieza(s),false,false,
912,branch:jesus-maria,MAT-00912,7502252572128,PLACA LUCEK 1 APAGADOR SENCILLO(BLANCA),category:materiales,measure:2,19.23,25,26,1,24,ID producto origen: 912 | Medida origen: Pieza(s),false,true,
913,branch:jesus-maria,MAT-00913,,ARENA DE GUADALAJARA,category:materiales,measure:3,1089.29,530,530,1,-1,ID producto origen: 913 | Medida origen: Metro(s),true,true,
914,branch:jesus-maria,MAT-00914,,PEGAPISO GRIS,category:materiales,measure:2,60.25,73,73,1,0,ID producto origen: 914 | Medida origen: Pieza(s),false,false,
915,branch:jesus-maria,MAT-00915,,PEGAPORCELANICO GRIS,category:materiales,measure:2,157.52,158,158,1,0,ID producto origen: 915 | Medida origen: Pieza(s),false,false,
916,branch:jesus-maria,MAT-00916,,APAGADOR 4 VIAS 1 MODULO(BLANCO),category:materiales,measure:2,27.54,36,37,1,0,ID producto origen: 916 | Medida origen: Pieza(s),false,true,
917,branch:jesus-maria,MAT-00917,,PLACA LUCEK 1 TOMA COAXIAL BLANCA,category:materiales,measure:2,22.38,29,30,1,0,ID producto origen: 917 | Medida origen: Pieza(s),false,true,
918,branch:jesus-maria,MAT-00918,,PLACA 2 INTERRUCTORES DE ESCALERA 1.5 MODULOS,category:materiales,measure:2,32.6,41,42,1,0,ID producto origen: 918 | Medida origen: Pieza(s),false,true,
919,branch:jesus-maria,MAT-00919,,PLACA 1 INTERRUPTOR ESCALERA 1 CONTACTO,category:materiales,measure:2,31.47,41,42,1,20,ID producto origen: 919 | Medida origen: Pieza(s),false,true,
920,branch:jesus-maria,MAT-00920,,PLACA 1 MODULO BLANCO,category:materiales,measure:2,47.37,63,64,1,0,ID producto origen: 920 | Medida origen: Pieza(s),false,true,
921,branch:jesus-maria,MAT-00921,,PEGA PISO ADE,category:materiales,measure:2,69.89,73,73,1,0,ID producto origen: 921 | Medida origen: Pieza(s),false,false,
922,branch:jesus-maria,MAT-00922,7501206620540,MARTILLO TRUPER UÑA RECTA,category:materiales,measure:2,0,103,104,1,2,ID producto origen: 922 | Medida origen: Pieza(s),false,true,
923,branch:jesus-maria,MAT-00923,,ARENA DE ACUMBARO,category:materiales,measure:3,150,330,330,1,-8,ID producto origen: 923 | Medida origen: Metro(s),true,true,
924,branch:jesus-maria,MAT-00924,7501206654477,BROCASIERRA 1,category:materiales,measure:2,142.24,190,191,1,5,ID producto origen: 924 | Medida origen: Pieza(s),false,true,
925,branch:jesus-maria,MAT-00925,7501206654514,BROCASIERRA 1-1/2(TRUPER),category:materiales,measure:2,211.21,283,284,1,3,ID producto origen: 925 | Medida origen: Pieza(s),false,true,
926,branch:jesus-maria,MAT-00926,7506240677208,FAJA NARANJA CINTAS DE ALTA VISIBILIDAD CH,category:materiales,measure:2,146.55,196,197,1,2,ID producto origen: 926 | Medida origen: Pieza(s),false,true,
927,branch:jesus-maria,MAT-00927,7501206654538,BROCASIERRA 2,category:materiales,measure:2,422.59,364,365,1,2,ID producto origen: 927 | Medida origen: Pieza(s),false,true,
928,branch:jesus-maria,MAT-00928,7506240677215,FAJA NARANJA CINTAS DE ALTA VISIBILIDAD M,category:materiales,measure:2,316.2,209,209,1,2,ID producto origen: 928 | Medida origen: Pieza(s),false,true,
929,branch:jesus-maria,MAT-00929,7506240677222,FAJA NARANJA CINTAS DE ALTA VISIBILIDAD G,category:materiales,measure:2,146.55,196,197,1,1,ID producto origen: 929 | Medida origen: Pieza(s),false,true,
930,branch:jesus-maria,MAT-00930,7506240621225,FAJA LUMBAR CH,category:materiales,measure:2,155.17,208,208,1,2,ID producto origen: 930 | Medida origen: Pieza(s),false,true,
931,branch:jesus-maria,MAT-00931,7506240621232,FAJA LUMBAR EG,category:materiales,measure:2,240.7,185,186,1,2,ID producto origen: 931 | Medida origen: Pieza(s),false,true,
932,branch:jesus-maria,MAT-00932,,"TUBO PVC CONDT 2"" (ELECTRICO)",category:materiales,measure:2,0,113,114,1,10,ID producto origen: 932 | Medida origen: Pieza(s),false,true,
933,branch:jesus-maria,MAT-00933,,TUBO CORRUGADO 12P,category:materiales,measure:2,1403.12,1887,1888,1,0,ID producto origen: 933 | Medida origen: Pieza(s),false,true,
934,branch:jesus-maria,MAT-00934,,PAYLOADER,category:materiales,measure:2,0,1000,1000,1,-3,ID producto origen: 934 | Medida origen: Pieza(s),false,true,
935,branch:jesus-maria,MAT-00935,,MANITA DE CHANGO,category:materiales,measure:2,0,700,700,1,0,ID producto origen: 935 | Medida origen: Pieza(s),false,true,
936,branch:jesus-maria,MAT-00936,,PIEDRA,category:materiales,measure:3,285.71,1500,1500,1,-6,ID producto origen: 936 | Medida origen: Metro(s),true,true,
937,branch:jesus-maria,MAT-00937,3812723773232,REDUCCION BUSHING 1X3/4,category:materiales,measure:2,19.89,26,27,1,7,ID producto origen: 937 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-29 at 3.14.14 PM.jpeg | Generado sistema origen: 1,false,true,
938,branch:jesus-maria,MAT-00938,8954653005719,REDUCCION BUSHING 3/4X1/2,category:materiales,measure:2,8.51,10,11,1,9,ID producto origen: 938 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-29 at 3.16.33 PM.jpeg | Generado sistema origen: 1,false,true,
939,branch:jesus-maria,MAT-00939,5949478324834,REDUCCION CAMPANA 3/4X1/2,category:materiales,measure:2,10.9,14,15,1,10,ID producto origen: 939 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-29 at 2.58.29 PM.jpeg | Generado sistema origen: 1,false,true,
940,branch:jesus-maria,MAT-00940,8618114242852,REDUCCION CAMPANA 1,category:materiales,measure:2,14.58,19,20,1,10,ID producto origen: 940 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-29 at 2.58.29 PM_7408.jpeg | Generado sistema origen: 1,false,true,
941,branch:jesus-maria,MAT-00941,7506325101062,COLADERA SALIDA UNIVERSAL,category:materiales,measure:2,42,56,57,1,1,ID producto origen: 941 | Medida origen: Pieza(s) | Generado sistema origen: 0,false,true,
942,branch:jesus-maria,MAT-00942,7503007746108,PEGAMENTO CONTACT AZUL PVC 120 ML,category:materiales,measure:2,52.58,61,62,1,22,ID producto origen: 942 | Medida origen: Pieza(s) | Generado sistema origen: 0,false,true,
943,branch:jesus-maria,MAT-00943,6041373210843,REDUCCION BUSHING 1 1/4X1/2,category:materiales,measure:2,21.34,28,29,1,6,ID producto origen: 943 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-29 at 3.10.55 PM.jpeg | Generado sistema origen: 1,false,true,
944,branch:jesus-maria,MAT-00944,2467146493703,MANGUERA DE NIVEL TRANSP.,category:materiales,measure:2,5.25,6,7,1,0,ID producto origen: 944 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-25 at 14.05.08.jpeg | Generado sistema origen: 1,false,true,
945,branch:jesus-maria,MAT-00945,,TUBO GALVANIZADO 1/2 TAPA ROJA ROSCA,category:materiales,measure:2,2222.45,565,565,1,1,ID producto origen: 945 | Medida origen: Pieza(s) | Generado sistema origen: 0,false,true,
946,branch:jesus-maria,MAT-00946,,TUBO GALVANIZADO 3/4 TAPA ROJA ROSCA,category:materiales,measure:2,583.73,542,543,1,7,ID producto origen: 946 | Medida origen: Pieza(s) | Generado sistema origen: 0,false,true,
947,branch:jesus-maria,MAT-00947,7506240639701,CANDADO ANTIPALANCA 60MM(HERMEX),category:materiales,measure:2,0,190,191,1,4,ID producto origen: 947 | Medida origen: Pieza(s) | Generado sistema origen: 0,false,true,
948,branch:jesus-maria,MAT-00948,7502252573224,PLACA LUCEK 1 APAGADOR SENCILLO PLATEADO,category:materiales,measure:2,0,77,78,1,9,ID producto origen: 948 | Medida origen: Pieza(s) | Generado sistema origen: 0,false,true,
949,branch:jesus-maria,MAT-00949,7501206620564,MARTILLO 16 OZ UÑA RECTA TRUPER,category:materiales,measure:2,0,103,104,1,1,ID producto origen: 949 | Medida origen: Pieza(s) | Generado sistema origen: 0,false,true,
950,branch:jesus-maria,MAT-00950,,GAVETA,category:materiales,measure:2,17.24,17,17,0,37,ID producto origen: 950 | Medida origen: Pieza(s) | Generado sistema origen: 0,false,true,
951,branch:jesus-maria,MAT-00951,4429822337082,HILO AZUL P/ALBAÑIL (PIOLA),category:materiales,measure:2,42.15,49,49,1,10,ID producto origen: 951 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-27 at 07.53.08.jpeg | Generado sistema origen: 1,false,true,
952,branch:jesus-maria,MAT-00952,7502252572142,PLACA LUCEK 2/APAGADORES SENCILLOS(BLANCA),category:materiales,measure:2,29.02,38,39,1,10,ID producto origen: 952 | Medida origen: Pieza(s) | Generado sistema origen: 0,false,true,
953,branch:jesus-maria,MAT-00953,0783643334823,PASTILLA 30 AMPERES,category:materiales,measure:2,170.69,229,230,1,6,ID producto origen: 953 | Medida origen: Pieza(s) | Generado sistema origen: 0,false,true,
954,branch:jesus-maria,MAT-00954,7506055139274,DISCO P/DESBASTE 4-1/2,category:materiales,measure:2,8.25,27,28,1,21,ID producto origen: 954 | Medida origen: Pieza(s) | Generado sistema origen: 0,false,true,
955,branch:jesus-maria,MAT-00955,7501973706133,"VALVULA P/FLOTADOR 1/2"" (DICA)",category:materiales,measure:2,95.53,128,129,1,6,ID producto origen: 955 | Medida origen: Pieza(s) | Generado sistema origen: 0,false,true,
956,branch:jesus-maria,MAT-00956,3264827023742,CODO OREJA CPVC 1/2,category:materiales,measure:2,5.57,67,68,1,30,ID producto origen: 956 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-29 at 14.59.58.jpeg | Generado sistema origen: 1,false,true,
957,branch:jesus-maria,MAT-00957,,TEPETATE,category:materiales,measure:3,173.33,230,230,1,-56,ID producto origen: 957 | Medida origen: Metro(s) | Generado sistema origen: 0,true,true,
958,branch:jesus-maria,MAT-00958,,TEPETATE,category:materiales,measure:3,0,0,0,1,20,ID producto origen: 958 | Medida origen: Metro(s) | Generado sistema origen: 0,true,false,
959,branch:jesus-maria,MAT-00959,,TUBO SANITARIO PVC 6,category:materiales,measure:2,0,867,867,1,10,ID producto origen: 959 | Medida origen: Pieza(s) | Generado sistema origen: 0,false,true,
960,branch:jesus-maria,MAT-00960,4797773707385,COPLE PVC 6,category:materiales,measure:2,25.59,35,35,1,20,ID producto origen: 960 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-01 at 3.08.31 PM.jpeg | Generado sistema origen: 1,false,true,
961,branch:jesus-maria,MAT-00961,2637148889020,"ABRAZADERA OMEGA 1/2""",category:materiales,measure:2,1.44,2,2,1,50,ID producto origen: 961 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-02 at 07.45.07.jpeg | Generado sistema origen: 1,false,true,
962,branch:jesus-maria,MAT-00962,,"TUBO PVC ABOCINADO 2""",category:materiales,measure:2,233.26,185,185,1,14,ID producto origen: 962 | Medida origen: Pieza(s) | Generado sistema origen: 0,false,true,
963,branch:jesus-maria,MAT-00963,,"TUBO PVC ABOCINADO 1-1/2""",category:materiales,measure:2,174.16,233,234,1,10,ID producto origen: 963 | Medida origen: Pieza(s) | Generado sistema origen: 0,false,true,
964,branch:jesus-maria,MAT-00964,,"TUBO PVC ABOCINADO 3/4""",category:materiales,measure:2,72.48,97,98,1,50,ID producto origen: 964 | Medida origen: Pieza(s) | Generado sistema origen: 0,false,true,
965,branch:jesus-maria,MAT-00965,,"TUBO PVC ABOCINADO 1/2""",category:materiales,measure:2,53.87,71,72,1,50,ID producto origen: 965 | Medida origen: Pieza(s) | Generado sistema origen: 0,false,true,
966,branch:jesus-maria,MAT-00966,3857388903228,PIJAS 10X2,category:materiales,measure:2,0,1,1,1,80,ID producto origen: 966 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-02 at 10.01.51 AM.jpeg | Generado sistema origen: 1,false,true,
967,branch:jesus-maria,MAT-00967,1535462065278,PIJAS 10X1 1/2,category:materiales,measure:2,0,0,0,1,100,ID producto origen: 967 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-02 at 10.01.51 AM (1).jpeg | Generado sistema origen: 1,false,true,
968,branch:jesus-maria,MAT-00968,6688687925881,PIJA 10X1,category:materiales,measure:2,0,0.5,0.5,1,100,ID producto origen: 968 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-02 at 10.01.51 AM (2).jpeg | Generado sistema origen: 1,false,true,
969,branch:jesus-maria,MAT-00969,0476905536553,PIJA 8X2,category:materiales,measure:2,0,1,1,1,98,ID producto origen: 969 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-02 at 10.01.51 AM (3).jpeg | Generado sistema origen: 1,false,true,
970,branch:jesus-maria,MAT-00970,0953750080023,PIJA 8X1 1/2,category:materiales,measure:2,0,0.5,0.5,1,100,ID producto origen: 970 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-02 at 10.01.51 AM (4).jpeg | Generado sistema origen: 1,false,true,
971,branch:jesus-maria,MAT-00971,9863108408007,PIJAS P/LAMINA 8X1,category:materiales,measure:2,0,0.5,0.5,1,50,ID producto origen: 971 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-02 at 10.01.52 AM.jpeg | Generado sistema origen: 1,false,true,
972,branch:jesus-maria,MAT-00972,4853826065885,PIJA P/LAMINA 6X1 1/2,category:materiales,measure:2,0,0.5,0.5,1,100,ID producto origen: 972 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-02 at 10.01.53 AM.jpeg | Generado sistema origen: 1,false,true,
973,branch:jesus-maria,MAT-00973,9221830381188,PIJA 6X1,category:materiales,measure:2,0,0.5,0.5,1,97,ID producto origen: 973 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-02 at 10.01.53 AM (1).jpeg | Generado sistema origen: 1,false,true,
974,branch:jesus-maria,MAT-00974,4234715510455,TORNILLO 5/8X1-3/4(PAVONADO),category:materiales,measure:2,0,8,9,1,14,ID producto origen: 974 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-02 at 09.57.10.jpeg | Generado sistema origen: 1,false,true,
975,branch:jesus-maria,MAT-00975,2417253391218,TORNILLO 5/8X3(PAVONADO),category:materiales,measure:2,11.79,14,14,1,29,ID producto origen: 975 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-02 at 09.57.43 (1).jpeg | Generado sistema origen: 1,false,true,
976,branch:jesus-maria,MAT-00976,6923752968739,TORNILLO 5/8X3-1/2(PAVONADO),category:materiales,measure:2,0,11,12,1,7,ID producto origen: 976 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-02 at 09.57.55.jpeg | Generado sistema origen: 1,false,true,
977,branch:jesus-maria,MAT-00977,6648135990571,TORNILLO 5/8X4(PAVONADO),category:materiales,measure:2,15.92,19,19,1,30,ID producto origen: 977 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-02 at 09.58.05.jpeg | Generado sistema origen: 1,false,true,
978,branch:jesus-maria,MAT-00978,5859454970767,TORNILLO 5/8X7(PAVONADO),category:materiales,measure:2,27.4,32,32,1,15,ID producto origen: 978 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-02 at 10.00.04_2567.jpeg | Generado sistema origen: 1,false,true,
979,branch:jesus-maria,MAT-00979,,PEGAPISO GOL,category:materiales,measure:2,65,71,72,1,50,ID producto origen: 979 | Medida origen: Pieza(s) | Generado sistema origen: 0,false,true,
980,branch:jesus-maria,MAT-00980,,ESTUCO,category:materiales,measure:2,142,146,146,1,0,ID producto origen: 980 | Medida origen: Pieza(s) | Generado sistema origen: 0,false,true,
981,branch:jesus-maria,MAT-00981,,PEGAZULEJO GOL,category:materiales,measure:2,72,99,99,1,18,ID producto origen: 981 | Medida origen: Pieza(s) | Generado sistema origen: 0,false,true,
982,branch:jesus-maria,MAT-00982,,PEGAPORCELANATO GRIS GOL,category:materiales,measure:2,164.58,131,132,1,50,ID producto origen: 982 | Medida origen: Pieza(s) | Generado sistema origen: 0,false,true,
983,branch:jesus-maria,MAT-00983,7501206643495,JUEGO 8 LLAVES ALLEN(PRETUL),category:materiales,measure:2,20,22,23,1,5,ID producto origen: 983 | Medida origen: Pieza(s) | Generado sistema origen: 0,false,true,
984,branch:jesus-maria,MAT-00984,7501206632130,GRIFA,category:materiales,measure:2,125,167,168,1,1,ID producto origen: 984 | Medida origen: Pieza(s) | Generado sistema origen: 0,false,true,
985,branch:jesus-maria,MAT-00985,7501206602201,ARCO DE SOLERA P/SEGUETA,category:materiales,measure:2,88.34,98,99,1,9,ID producto origen: 985 | Medida origen: Pieza(s) | Generado sistema origen: 0,false,true,
986,branch:jesus-maria,MAT-00986,,BOVEDILLA S/PATIN 13X58X3,category:materiales,measure:2,0,324,324,1,0,ID producto origen: 986 | Medida origen: Pieza(s) | Generado sistema origen: 0,false,true,
987,branch:jesus-maria,MAT-00987,,CEMENTO BIGBAG,category:materiales,measure:1,3.65,4.23,4.23,1000,-4855,ID producto origen: 987 | Medida origen: Kilo(s) | Generado sistema origen: 0,true,true,
988,branch:jesus-maria,MAT-00988,,BALASTRE,category:materiales,measure:3,0,3800,3800,1,-21,ID producto origen: 988 | Medida origen: Metro(s) | Generado sistema origen: 0,true,true,
989,branch:jesus-maria,MAT-00989,,BOVEDILLA 14X58X3,category:materiales,measure:2,0,346,346,1,0,ID producto origen: 989 | Medida origen: Pieza(s) | Generado sistema origen: 0,false,true,
990,branch:jesus-maria,MAT-00990,,MORTERO HOLCIM 50 KILOS,category:materiales,measure:2,0,0,0,1,1,ID producto origen: 990 | Medida origen: Pieza(s) | Generado sistema origen: 0,false,false,
991,branch:jesus-maria,MAT-00991,,MANGUERA NEGRA 1/2,category:materiales,measure:2,3.2,5,6,1,70,ID producto origen: 991 | Medida origen: Pieza(s) | Generado sistema origen: 0,false,true,
992,branch:jesus-maria,MAT-00992,,MANGUERA NEGRA 3/4,category:materiales,measure:2,591,7.5,7.5,1,1,ID producto origen: 992 | Medida origen: Pieza(s) | Generado sistema origen: 0,false,true,
993,branch:jesus-maria,MAT-00993,,MANGUERA NEGRA 1P,category:materiales,measure:2,910.3,1225,1225,1,200,ID producto origen: 993 | Medida origen: Pieza(s) | Generado sistema origen: 0,false,true,
994,branch:jesus-maria,MAT-00994,0506055445648,HULE NEGRO 6M,category:materiales,measure:1,37.63,55,56,1,16,ID producto origen: 994 | Medida origen: Kilo(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-16 at 11.24.48 AM.jpeg | Generado sistema origen: 1,true,true,
995,branch:jesus-maria,MAT-00995,,HULE NEGRO 4M,category:materiales,measure:1,37.63,55,56,1,15,ID producto origen: 995 | Medida origen: Kilo(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-16 at 11.24.48 AM (1).jpeg | Generado sistema origen: 1,true,true,
996,branch:jesus-maria,MAT-00996,6856751193690,CONECTOR PVC CONDUIT PESADO 1/2,category:materiales,measure:2,2.33,3,3,1,10,ID producto origen: 996 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-16 at 11.56.13 AM.jpeg | Generado sistema origen: 1,false,true,
997,branch:jesus-maria,MAT-00997,4052493583948,CONECTOR PVC CONDUIT PESADO 3/4,category:materiales,measure:2,2.92,4,4,1,10,ID producto origen: 997 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-16 at 11.56.05 AM.jpeg | Generado sistema origen: 1,false,true,
998,branch:jesus-maria,MAT-00998,7501206654897,FAJA LUMBAR M,category:materiales,measure:2,155.17,208,209,1,2,ID producto origen: 998 | Medida origen: Pieza(s) | Generado sistema origen: 0,false,true,
999,branch:jesus-maria,MAT-00999,,BASE PARA TINACO,category:materiales,measure:2,1200,1380,1380,1,0,ID producto origen: 999 | Medida origen: Pieza(s) | Generado sistema origen: 0,false,true,
1000,branch:jesus-maria,MAT-01000,1529900948,"DISCO CORTE 14""",category:materiales,measure:2,55,75,75,1,0,ID producto origen: 1000 | Medida origen: Pieza(s) | Generado sistema origen: 0,false,true,
1001,branch:jesus-maria,MAT-01001,1529900952,DISCO LAMINADO 60 DRAGON,category:materiales,measure:1,28,33,34,1,1,ID producto origen: 1001 | Medida origen: Kilo(s) | Generado sistema origen: 0,true,true,
1002,branch:jesus-maria,MAT-01002,9620507422,DISCO LAMINADO 80 DRAGON,category:materiales,measure:2,28,33,34,1,1,ID producto origen: 1002 | Medida origen: Pieza(s) | Generado sistema origen: 0,false,true,
1003,branch:jesus-maria,MAT-01003,1529900954,DISCO LAMINADO 120 DRAGON,category:materiales,measure:2,28,33,34,1,0,ID producto origen: 1003 | Medida origen: Pieza(s) | Generado sistema origen: 0,false,true,
1004,branch:jesus-maria,MAT-01004,,BROCA CONCRETO 5/16X12,category:materiales,measure:2,31.73,38,39,1,2,ID producto origen: 1004 | Medida origen: Pieza(s) | Generado sistema origen: 0,false,true,
1005,branch:jesus-maria,MAT-01005,,BROCA CONCRETO 3/8X12,category:materiales,measure:2,44.17,52,53,1,3,ID producto origen: 1005 | Medida origen: Pieza(s) | Generado sistema origen: 0,false,true,
1006,branch:jesus-maria,MAT-01006,,BROCA CONCRETO 1/4X3,category:materiales,measure:2,11.17,12,13,1,4,ID producto origen: 1006 | Medida origen: Pieza(s) | Generado sistema origen: 0,false,true,
1007,branch:jesus-maria,MAT-01007,,BROCA CONCRETO 5/16X6,category:materiales,measure:2,24.62,29,30,1,15,ID producto origen: 1007 | Medida origen: Pieza(s) | Generado sistema origen: 0,false,true,
1008,branch:jesus-maria,MAT-01008,,BROCA CONCRETO 3/8X6,category:materiales,measure:2,26.16,31,32,1,5,ID producto origen: 1008 | Medida origen: Pieza(s) | Generado sistema origen: 0,false,true,
1009,branch:jesus-maria,MAT-01009,,BROCA CONCRETO 1/2X6,category:materiales,measure:2,37.14,44,45,1,5,ID producto origen: 1009 | Medida origen: Pieza(s) | Generado sistema origen: 0,false,true,
1010,branch:jesus-maria,MAT-01010,,BROCA METAL 7/64,category:materiales,measure:2,7.43,9,9,1,3,ID producto origen: 1010 | Medida origen: Pieza(s) | Generado sistema origen: 0,false,true,
1011,branch:jesus-maria,MAT-01011,,BROCA METAL 1/8,category:materiales,measure:2,9,11,11,1,4,ID producto origen: 1011 | Medida origen: Pieza(s) | Generado sistema origen: 0,false,true,
1012,branch:jesus-maria,MAT-01012,,BROCA METAL 7/16,category:materiales,measure:2,113.33,135,136,1,0,ID producto origen: 1012 | Medida origen: Pieza(s) | Generado sistema origen: 0,false,true,
