legacy_id,sku,barcode,name,brand_legacy_id,brand_name,category_legacy_id,category_name,uom_legacy_id,uom_name,origin_country,volume_ml,alcohol_pct,vintage_year,price_retail,price_mid_wholesale,price_wholesale,cost,purchase_cost,min_stock,max_stock,image_url,notes,is_active,is_divisible,price_mid_wholesale_min_qty,price_wholesale_min_qty,single_price_mode
907,MAT-00907,8804386128394,TUERCA P/TINACO 1 1/2,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,48,47,47,35.82,35.82,1,9999,uploads/productos/WhatsApp Image 2025-09-27 at 13.04.56.jpeg,ID producto origen: 907 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,false
908,MAT-00908,7501973705785,VALVULA ESFERA ROSCABLE 1,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,195,194,194,145,145,1,9999,,ID producto origen: 908 | Medida origen: Pieza(s),true,false,1,1,false
909,MAT-00909,7501973705778,"VALVULA ESFERA ROSCABLE 3/4 ""DICA""",,,category:materiales,Materiales,medida:2,PIEZAS,,,,,114,113,113,84.9,84.9,1,9999,,ID producto origen: 909 | Medida origen: Pieza(s),true,false,1,1,false
910,MAT-00910,,VALVULA ESFERA ROSCABLE 1/2,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,79,78,78,58.59,58.59,1,9999,,ID producto origen: 910 | Medida origen: Pieza(s),false,false,1,1,false
911,MAT-00911,,PLACA LUCEK 1 APAGADOR ESCALERA(BLANCA),,,category:materiales,Materiales,medida:2,PIEZAS,,,,,28,27,27,20.56,20.56,1,9999,,ID producto origen: 911 | Medida origen: Pieza(s),false,false,1,1,false
912,MAT-00912,7502252572128,PLACA LUCEK 1 APAGADOR SENCILLO(BLANCA),,,category:materiales,Materiales,medida:2,PIEZAS,,,,,26,25,25,19.23,19.23,1,9999,,ID producto origen: 912 | Medida origen: Pieza(s),true,false,1,1,false
913,MAT-00913,,ARENA DE GUADALAJARA,,,category:materiales,Materiales,medida:3,METROS,,,,,530,530,530,1089.29,1089.29,1,9999,,ID producto origen: 913 | Medida origen: Metro(s),true,true,1,1,true
914,MAT-00914,,PEGAPISO GRIS,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,73,73,73,60.25,60.25,1,9999,,ID producto origen: 914 | Medida origen: Pieza(s),false,false,1,1,true
915,MAT-00915,,PEGAPORCELANICO GRIS,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,158,158,158,157.52,157.52,1,9999,,ID producto origen: 915 | Medida origen: Pieza(s),false,false,1,1,true
916,MAT-00916,,APAGADOR 4 VIAS 1 MODULO(BLANCO),,,category:materiales,Materiales,medida:2,PIEZAS,,,,,37,36,36,27.54,27.54,1,9999,,ID producto origen: 916 | Medida origen: Pieza(s),true,false,1,1,false
917,MAT-00917,,PLACA LUCEK 1 TOMA COAXIAL BLANCA,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,30,29,29,22.38,22.38,1,9999,,ID producto origen: 917 | Medida origen: Pieza(s),true,false,1,1,false
918,MAT-00918,,PLACA 2 INTERRUCTORES DE ESCALERA 1.5 MODULOS,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,42,41,41,32.6,32.6,1,9999,,ID producto origen: 918 | Medida origen: Pieza(s),true,false,1,1,false
919,MAT-00919,,PLACA 1 INTERRUPTOR ESCALERA 1 CONTACTO,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,42,41,41,31.47,31.47,1,9999,,ID producto origen: 919 | Medida origen: Pieza(s),true,false,1,1,false
920,MAT-00920,,PLACA 1 MODULO BLANCO,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,64,63,63,47.37,47.37,1,9999,,ID producto origen: 920 | Medida origen: Pieza(s),true,false,1,1,false
921,MAT-00921,,PEGA PISO ADE,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,73,73,73,69.89,69.89,1,9999,,ID producto origen: 921 | Medida origen: Pieza(s),false,false,1,1,true
922,MAT-00922,7501206620540,MARTILLO TRUPER UÑA RECTA,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,104,103,103,,,1,9999,,ID producto origen: 922 | Medida origen: Pieza(s),true,false,1,1,false
923,MAT-00923,,ARENA DE ACUMBARO,,,category:materiales,Materiales,medida:3,METROS,,,,,330,330,330,150,150,1,9999,,ID producto origen: 923 | Medida origen: Metro(s),true,true,1,1,true
924,MAT-00924,7501206654477,BROCASIERRA 1,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,191,190,190,142.24,142.24,1,9999,,ID producto origen: 924 | Medida origen: Pieza(s),true,false,1,1,false
925,MAT-00925,7501206654514,BROCASIERRA 1-1/2(TRUPER),,,category:materiales,Materiales,medida:2,PIEZAS,,,,,284,283,283,211.21,211.21,1,9999,,ID producto origen: 925 | Medida origen: Pieza(s),true,false,1,1,false
926,MAT-00926,7506240677208,FAJA NARANJA CINTAS DE ALTA VISIBILIDAD CH,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,197,196,196,146.55,146.55,1,9999,,ID producto origen: 926 | Medida origen: Pieza(s),true,false,1,1,false
927,MAT-00927,7501206654538,BROCASIERRA 2,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,365,364,364,422.59,422.59,1,9999,,ID producto origen: 927 | Medida origen: Pieza(s),true,false,1,1,false
928,MAT-00928,7506240677215,FAJA NARANJA CINTAS DE ALTA VISIBILIDAD M,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,209,209,209,316.2,316.2,1,9999,,ID producto origen: 928 | Medida origen: Pieza(s),true,false,1,1,true
929,MAT-00929,7506240677222,FAJA NARANJA CINTAS DE ALTA VISIBILIDAD G,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,197,196,196,146.55,146.55,1,9999,,ID producto origen: 929 | Medida origen: Pieza(s),true,false,1,1,false
930,MAT-00930,7506240621225,FAJA LUMBAR CH,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,208,208,208,155.17,155.17,1,9999,,ID producto origen: 930 | Medida origen: Pieza(s),true,false,1,1,true
931,MAT-00931,7506240621232,FAJA LUMBAR EG,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,186,185,185,240.7,240.7,1,9999,,ID producto origen: 931 | Medida origen: Pieza(s),true,false,1,1,false
932,MAT-00932,,"TUBO PVC CONDT 2"" (ELECTRICO)",,,category:materiales,Materiales,medida:2,PIEZAS,,,,,114,113,113,,,1,9999,,ID producto origen: 932 | Medida origen: Pieza(s),true,false,1,1,false
933,MAT-00933,,TUBO CORRUGADO 12P,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,1888,1887,1887,1403.12,1403.12,1,9999,,ID producto origen: 933 | Medida origen: Pieza(s),true,false,1,1,false
934,MAT-00934,,PAYLOADER,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,1000,1000,1000,,,1,9999,,ID producto origen: 934 | Medida origen: Pieza(s),true,false,1,1,true
935,MAT-00935,,MANITA DE CHANGO,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,700,700,700,,,1,9999,,ID producto origen: 935 | Medida origen: Pieza(s),true,false,1,1,true
936,MAT-00936,,PIEDRA,,,category:materiales,Materiales,medida:3,METROS,,,,,1500,1500,1500,285.71,285.71,1,9999,,ID producto origen: 936 | Medida origen: Metro(s),true,true,7,7,true
937,MAT-00937,3812723773232,REDUCCION BUSHING 1X3/4,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,27,26,26,19.89,19.89,1,9999,uploads/productos/WhatsApp Image 2025-09-29 at 3.14.14 PM.jpeg,ID producto origen: 937 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,false
938,MAT-00938,8954653005719,REDUCCION BUSHING 3/4X1/2,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,11,10,10,8.51,8.51,1,9999,uploads/productos/WhatsApp Image 2025-09-29 at 3.16.33 PM.jpeg,ID producto origen: 938 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,false
939,MAT-00939,5949478324834,REDUCCION CAMPANA 3/4X1/2,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,15,14,14,10.9,10.9,1,9999,uploads/productos/WhatsApp Image 2025-09-29 at 2.58.29 PM.jpeg,ID producto origen: 939 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,false
940,MAT-00940,8618114242852,REDUCCION CAMPANA 1,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,20,19,19,14.58,14.58,1,9999,uploads/productos/WhatsApp Image 2025-09-29 at 2.58.29 PM_7408.jpeg,ID producto origen: 940 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,false
941,MAT-00941,7506325101062,COLADERA SALIDA UNIVERSAL,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,57,56,56,42,42,1,9999,,ID producto origen: 941 | Medida origen: Pieza(s) | Generado sistema origen: 0,true,false,1,1,false
942,MAT-00942,7503007746108,PEGAMENTO CONTACT AZUL PVC 120 ML,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,62,61,61,52.58,52.58,1,9999,,ID producto origen: 942 | Medida origen: Pieza(s) | Generado sistema origen: 0,true,false,1,1,false
943,MAT-00943,6041373210843,REDUCCION BUSHING 1 1/4X1/2,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,29,28,28,21.34,21.34,1,9999,uploads/productos/WhatsApp Image 2025-09-29 at 3.10.55 PM.jpeg,ID producto origen: 943 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,false
944,MAT-00944,2467146493703,MANGUERA DE NIVEL TRANSP.,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,7,6,6,5.25,5.25,1,9999,uploads/productos/WhatsApp Image 2025-09-25 at 14.05.08.jpeg,ID producto origen: 944 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,false
945,MAT-00945,,TUBO GALVANIZADO 1/2 TAPA ROJA ROSCA,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,565,565,565,2222.45,2222.45,1,9999,,ID producto origen: 945 | Medida origen: Pieza(s) | Generado sistema origen: 0,true,false,1,1,true
946,MAT-00946,,TUBO GALVANIZADO 3/4 TAPA ROJA ROSCA,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,543,542,542,583.73,583.73,1,9999,,ID producto origen: 946 | Medida origen: Pieza(s) | Generado sistema origen: 0,true,false,1,1,false
947,MAT-00947,7506240639701,CANDADO ANTIPALANCA 60MM(HERMEX),,,category:materiales,Materiales,medida:2,PIEZAS,,,,,191,190,190,,,1,9999,,ID producto origen: 947 | Medida origen: Pieza(s) | Generado sistema origen: 0,true,false,1,1,false
948,MAT-00948,7502252573224,PLACA LUCEK 1 APAGADOR SENCILLO PLATEADO,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,78,77,77,,,1,9999,,ID producto origen: 948 | Medida origen: Pieza(s) | Generado sistema origen: 0,true,false,1,1,false
949,MAT-00949,7501206620564,MARTILLO 16 OZ UÑA RECTA TRUPER,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,104,103,103,,,1,9999,,ID producto origen: 949 | Medida origen: Pieza(s) | Generado sistema origen: 0,true,false,1,1,false
950,MAT-00950,,GAVETA,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,17,17,17,17.24,17.24,0,9999,,ID producto origen: 950 | Medida origen: Pieza(s) | Generado sistema origen: 0,true,false,1,1,true
951,MAT-00951,4429822337082,HILO AZUL P/ALBAÑIL (PIOLA),,,category:materiales,Materiales,medida:2,PIEZAS,,,,,49,49,49,42.15,42.15,1,9999,uploads/productos/WhatsApp Image 2025-09-27 at 07.53.08.jpeg,ID producto origen: 951 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
952,MAT-00952,7502252572142,PLACA LUCEK 2/APAGADORES SENCILLOS(BLANCA),,,category:materiales,Materiales,medida:2,PIEZAS,,,,,39,38,38,29.02,29.02,1,9999,,ID producto origen: 952 | Medida origen: Pieza(s) | Generado sistema origen: 0,true,false,1,1,false
953,MAT-00953,0783643334823,PASTILLA 30 AMPERES,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,230,229,229,170.69,170.69,1,9999,,ID producto origen: 953 | Medida origen: Pieza(s) | Generado sistema origen: 0,true,false,1,1,false
954,MAT-00954,7506055139274,DISCO P/DESBASTE 4-1/2,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,28,27,27,8.25,8.25,1,9999,,ID producto origen: 954 | Medida origen: Pieza(s) | Generado sistema origen: 0,true,false,1,1,false
955,MAT-00955,7501973706133,"VALVULA P/FLOTADOR 1/2"" (DICA)",,,category:materiales,Materiales,medida:2,PIEZAS,,,,,129,128,128,95.53,95.53,1,9999,,ID producto origen: 955 | Medida origen: Pieza(s) | Generado sistema origen: 0,true,false,1,1,false
956,MAT-00956,3264827023742,CODO OREJA CPVC 1/2,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,68,67,67,5.57,5.57,1,9999,uploads/productos/WhatsApp Image 2025-09-29 at 14.59.58.jpeg,ID producto origen: 956 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,false
957,MAT-00957,,TEPETATE,,,category:materiales,Materiales,medida:3,METROS,,,,,230,230,230,173.33,173.33,1,9999,,ID producto origen: 957 | Medida origen: Metro(s) | Generado sistema origen: 0,true,true,1,1,true
958,MAT-00958,,TEPETATE,,,category:materiales,Materiales,medida:3,METROS,,,,,0,0,0,,,1,9999,,ID producto origen: 958 | Medida origen: Metro(s) | Generado sistema origen: 0,false,true,6,12,false
959,MAT-00959,,TUBO SANITARIO PVC 6,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,867,867,867,,,1,9999,,ID producto origen: 959 | Medida origen: Pieza(s) | Generado sistema origen: 0,true,false,1,1,true
960,MAT-00960,4797773707385,COPLE PVC 6,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,35,35,35,25.59,25.59,1,9999,uploads/productos/WhatsApp Image 2025-10-01 at 3.08.31 PM.jpeg,ID producto origen: 960 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
961,MAT-00961,2637148889020,"ABRAZADERA OMEGA 1/2""",,,category:materiales,Materiales,medida:2,PIEZAS,,,,,2,2,2,1.44,1.44,1,9999,uploads/productos/WhatsApp Image 2025-10-02 at 07.45.07.jpeg,ID producto origen: 961 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
962,MAT-00962,,"TUBO PVC ABOCINADO 2""",,,category:materiales,Materiales,medida:2,PIEZAS,,,,,185,185,185,233.26,233.26,1,9999,,ID producto origen: 962 | Medida origen: Pieza(s) | Generado sistema origen: 0,true,false,1,1,true
963,MAT-00963,,"TUBO PVC ABOCINADO 1-1/2""",,,category:materiales,Materiales,medida:2,PIEZAS,,,,,234,233,233,174.16,174.16,1,9999,,ID producto origen: 963 | Medida origen: Pieza(s) | Generado sistema origen: 0,true,false,1,1,false
964,MAT-00964,,"TUBO PVC ABOCINADO 3/4""",,,category:materiales,Materiales,medida:2,PIEZAS,,,,,98,97,97,72.48,72.48,1,9999,,ID producto origen: 964 | Medida origen: Pieza(s) | Generado sistema origen: 0,true,false,1,1,false
965,MAT-00965,,"TUBO PVC ABOCINADO 1/2""",,,category:materiales,Materiales,medida:2,PIEZAS,,,,,72,71,71,53.87,53.87,1,9999,,ID producto origen: 965 | Medida origen: Pieza(s) | Generado sistema origen: 0,true,false,1,1,false
966,MAT-00966,3857388903228,PIJAS 10X2,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,1,1,1,,,1,9999,uploads/productos/WhatsApp Image 2025-10-02 at 10.01.51 AM.jpeg,ID producto origen: 966 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
967,MAT-00967,1535462065278,PIJAS 10X1 1/2,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,0,0,0,,,1,9999,uploads/productos/WhatsApp Image 2025-10-02 at 10.01.51 AM (1).jpeg,ID producto origen: 967 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,6,12,false
968,MAT-00968,6688687925881,PIJA 10X1,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,0.5,0.5,0.5,,,1,9999,uploads/productos/WhatsApp Image 2025-10-02 at 10.01.51 AM (2).jpeg,ID producto origen: 968 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
969,MAT-00969,0476905536553,PIJA 8X2,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,1,1,1,,,1,9999,uploads/productos/WhatsApp Image 2025-10-02 at 10.01.51 AM (3).jpeg,ID producto origen: 969 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
970,MAT-00970,0953750080023,PIJA 8X1 1/2,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,0.5,0.5,0.5,,,1,9999,uploads/productos/WhatsApp Image 2025-10-02 at 10.01.51 AM (4).jpeg,ID producto origen: 970 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
971,MAT-00971,9863108408007,PIJAS P/LAMINA 8X1,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,0.5,0.5,0.5,,,1,9999,uploads/productos/WhatsApp Image 2025-10-02 at 10.01.52 AM.jpeg,ID producto origen: 971 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
972,MAT-00972,4853826065885,PIJA P/LAMINA 6X1 1/2,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,0.5,0.5,0.5,,,1,9999,uploads/productos/WhatsApp Image 2025-10-02 at 10.01.53 AM.jpeg,ID producto origen: 972 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
973,MAT-00973,9221830381188,PIJA 6X1,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,0.5,0.5,0.5,,,1,9999,uploads/productos/WhatsApp Image 2025-10-02 at 10.01.53 AM (1).jpeg,ID producto origen: 973 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
974,MAT-00974,4234715510455,TORNILLO 5/8X1-3/4(PAVONADO),,,category:materiales,Materiales,medida:2,PIEZAS,,,,,9,8,8,,,1,9999,uploads/productos/WhatsApp Image 2025-10-02 at 09.57.10.jpeg,ID producto origen: 974 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,false
975,MAT-00975,2417253391218,TORNILLO 5/8X3(PAVONADO),,,category:materiales,Materiales,medida:2,PIEZAS,,,,,14,14,14,11.79,11.79,1,9999,uploads/productos/WhatsApp Image 2025-10-02 at 09.57.43 (1).jpeg,ID producto origen: 975 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
976,MAT-00976,6923752968739,TORNILLO 5/8X3-1/2(PAVONADO),,,category:materiales,Materiales,medida:2,PIEZAS,,,,,12,11,11,,,1,9999,uploads/productos/WhatsApp Image 2025-10-02 at 09.57.55.jpeg,ID producto origen: 976 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,false
977,MAT-00977,6648135990571,TORNILLO 5/8X4(PAVONADO),,,category:materiales,Materiales,medida:2,PIEZAS,,,,,19,19,19,15.92,15.92,1,9999,uploads/productos/WhatsApp Image 2025-10-02 at 09.58.05.jpeg,ID producto origen: 977 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
978,MAT-00978,5859454970767,TORNILLO 5/8X7(PAVONADO),,,category:materiales,Materiales,medida:2,PIEZAS,,,,,32,32,32,27.4,27.4,1,9999,uploads/productos/WhatsApp Image 2025-10-02 at 10.00.04_2567.jpeg,ID producto origen: 978 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
979,MAT-00979,,PEGAPISO GOL,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,72,71,71,65,65,1,9999,,ID producto origen: 979 | Medida origen: Pieza(s) | Generado sistema origen: 0,true,false,1,1,false
980,MAT-00980,,ESTUCO,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,146,146,146,142,142,1,9999,,ID producto origen: 980 | Medida origen: Pieza(s) | Generado sistema origen: 0,true,false,1,1,true
981,MAT-00981,,PEGAZULEJO GOL,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,99,99,99,72,72,1,9999,,ID producto origen: 981 | Medida origen: Pieza(s) | Generado sistema origen: 0,true,false,1,1,true
982,MAT-00982,,PEGAPORCELANATO GRIS GOL,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,132,131,131,164.58,164.58,1,9999,,ID producto origen: 982 | Medida origen: Pieza(s) | Generado sistema origen: 0,true,false,1,1,false
983,MAT-00983,7501206643495,JUEGO 8 LLAVES ALLEN(PRETUL),,,category:materiales,Materiales,medida:2,PIEZAS,,,,,23,22,22,20,20,1,9999,,ID producto origen: 983 | Medida origen: Pieza(s) | Generado sistema origen: 0,true,false,1,1,false
984,MAT-00984,7501206632130,GRIFA,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,168,167,167,125,125,1,9999,,ID producto origen: 984 | Medida origen: Pieza(s) | Generado sistema origen: 0,true,false,1,1,false
985,MAT-00985,7501206602201,ARCO DE SOLERA P/SEGUETA,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,99,98,98,88.34,88.34,1,9999,,ID producto origen: 985 | Medida origen: Pieza(s) | Generado sistema origen: 0,true,false,1,1,false
986,MAT-00986,,BOVEDILLA S/PATIN 13X58X3,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,324,324,324,,,1,9999,,ID producto origen: 986 | Medida origen: Pieza(s) | Generado sistema origen: 0,true,false,1,1,true
987,MAT-00987,,CEMENTO BIGBAG,,,category:materiales,Materiales,medida:1,KILOS,,,,,4.23,4.23,4.23,3.65,3.65,1000,9999,,ID producto origen: 987 | Medida origen: Kilo(s) | Generado sistema origen: 0,true,true,1,1,true
988,MAT-00988,,BALASTRE,,,category:materiales,Materiales,medida:3,METROS,,,,,3800,3800,3800,,,1,9999,,ID producto origen: 988 | Medida origen: Metro(s) | Generado sistema origen: 0,true,true,14,14,true
989,MAT-00989,,BOVEDILLA 14X58X3,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,346,346,346,,,1,9999,,ID producto origen: 989 | Medida origen: Pieza(s) | Generado sistema origen: 0,true,false,1,1,true
990,MAT-00990,,MORTERO HOLCIM 50 KILOS,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,0,0,0,,,1,9999,,ID producto origen: 990 | Medida origen: Pieza(s) | Generado sistema origen: 0,false,false,6,12,false
991,MAT-00991,,MANGUERA NEGRA 1/2,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,6,5,5,3.2,3.2,1,9999,,ID producto origen: 991 | Medida origen: Pieza(s) | Generado sistema origen: 0,true,false,1,1,false
992,MAT-00992,,MANGUERA NEGRA 3/4,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,7.5,7.5,7.5,591,591,1,9999,,ID producto origen: 992 | Medida origen: Pieza(s) | Generado sistema origen: 0,true,false,1,1,true
993,MAT-00993,,MANGUERA NEGRA 1P,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,1225,1225,1225,910.3,910.3,1,9999,,ID producto origen: 993 | Medida origen: Pieza(s) | Generado sistema origen: 0,true,false,1,1,true
994,MAT-00994,0506055445648,HULE NEGRO 6M,,,category:materiales,Materiales,medida:1,KILOS,,,,,56,55,55,37.63,37.63,1,9999,uploads/productos/WhatsApp Image 2025-10-16 at 11.24.48 AM.jpeg,ID producto origen: 994 | Medida origen: Kilo(s) | Generado sistema origen: 1,true,true,1,1,false
995,MAT-00995,,HULE NEGRO 4M,,,category:materiales,Materiales,medida:1,KILOS,,,,,56,55,55,37.63,37.63,1,9999,uploads/productos/WhatsApp Image 2025-10-16 at 11.24.48 AM (1).jpeg,ID producto origen: 995 | Medida origen: Kilo(s) | Generado sistema origen: 1,true,true,1,1,false
996,MAT-00996,6856751193690,CONECTOR PVC CONDUIT PESADO 1/2,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,3,3,3,2.33,2.33,1,9999,uploads/productos/WhatsApp Image 2025-10-16 at 11.56.13 AM.jpeg,ID producto origen: 996 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
997,MAT-00997,4052493583948,CONECTOR PVC CONDUIT PESADO 3/4,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,4,4,4,2.92,2.92,1,9999,uploads/productos/WhatsApp Image 2025-10-16 at 11.56.05 AM.jpeg,ID producto origen: 997 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
998,MAT-00998,7501206654897,FAJA LUMBAR M,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,209,208,208,155.17,155.17,1,9999,,ID producto origen: 998 | Medida origen: Pieza(s) | Generado sistema origen: 0,true,false,1,1,false
999,MAT-00999,,BASE PARA TINACO,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,1380,1380,1380,1200,1200,1,9999,,ID producto origen: 999 | Medida origen: Pieza(s) | Generado sistema origen: 0,true,false,1,1,true
1000,MAT-01000,1529900948,"DISCO CORTE 14""",,,category:materiales,Materiales,medida:2,PIEZAS,,,,,75,75,75,55,55,1,9999,,ID producto origen: 1000 | Medida origen: Pieza(s) | Generado sistema origen: 0,true,false,1,1,true
1001,MAT-01001,1529900952,DISCO LAMINADO 60 DRAGON,,,category:materiales,Materiales,medida:1,KILOS,,,,,34,33,33,28,28,1,9999,,ID producto origen: 1001 | Medida origen: Kilo(s) | Generado sistema origen: 0,true,true,1,1,false
1002,MAT-01002,9620507422,DISCO LAMINADO 80 DRAGON,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,34,33,33,28,28,1,9999,,ID producto origen: 1002 | Medida origen: Pieza(s) | Generado sistema origen: 0,true,false,1,1,false
1003,MAT-01003,1529900954,DISCO LAMINADO 120 DRAGON,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,34,33,33,28,28,1,9999,,ID producto origen: 1003 | Medida origen: Pieza(s) | Generado sistema origen: 0,true,false,1,1,false
1004,MAT-01004,,BROCA CONCRETO 5/16X12,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,39,38,38,31.73,31.73,1,9999,,ID producto origen: 1004 | Medida origen: Pieza(s) | Generado sistema origen: 0,true,false,1,1,false
1005,MAT-01005,,BROCA CONCRETO 3/8X12,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,53,52,52,44.17,44.17,1,9999,,ID producto origen: 1005 | Medida origen: Pieza(s) | Generado sistema origen: 0,true,false,1,1,false
1006,MAT-01006,,BROCA CONCRETO 1/4X3,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,13,12,12,11.17,11.17,1,9999,,ID producto origen: 1006 | Medida origen: Pieza(s) | Generado sistema origen: 0,true,false,1,1,false
1007,MAT-01007,,BROCA CONCRETO 5/16X6,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,30,29,29,24.62,24.62,1,9999,,ID producto origen: 1007 | Medida origen: Pieza(s) | Generado sistema origen: 0,true,false,1,1,false
1008,MAT-01008,,BROCA CONCRETO 3/8X6,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,32,31,31,26.16,26.16,1,9999,,ID producto origen: 1008 | Medida origen: Pieza(s) | Generado sistema origen: 0,true,false,1,1,false
1009,MAT-01009,,BROCA CONCRETO 1/2X6,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,45,44,44,37.14,37.14,1,9999,,ID producto origen: 1009 | Medida origen: Pieza(s) | Generado sistema origen: 0,true,false,1,1,false
1010,MAT-01010,,BROCA METAL 7/64,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,9,9,9,7.43,7.43,1,9999,,ID producto origen: 1010 | Medida origen: Pieza(s) | Generado sistema origen: 0,true,false,1,1,true
