legacy_id,branch_legacy_id,customer_legacy_id,payment_method,price_type,subtotal,discount_amount,total,delivery_address,notes,created_by,created_at,deleted_at,delete_note,coupon_code,wallet_used,credit_used,cash_received,payment_type_audit,split_payment_method,split_payment_amount
2472,branch:default,46,EFECTIVO,MENUDEO,170,0,170,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 170 | Fecha limite origen: 2026-07-26 | Dias restantes origen: 30 | Status origen: 1,,2026-06-26 13:39:27,,,,0,0,170,[],,0
2473,branch:default,56,EFECTIVO,MENUDEO,6500,0,6500,ESCUELA DE LAS POMEZ,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 6500 | Fecha limite origen: 2026-07-26 | Dias restantes origen: 30 | Status origen: 1,,2026-06-26 15:13:01,,,,0,0,6500,[],,0
2474,branch:default,74,EFECTIVO,MENUDEO,8700,0,8700,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 8700 | Fecha limite origen: 2026-07-26 | Dias restantes origen: 30 | Status origen: 1,,2026-06-26 15:20:13,,,,0,0,8700,[],,0
2475,branch:default,7,CREDITO,MENUDEO,1050,0,1050,LAS CANOAS,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Fecha limite origen: 2026-07-26 | Dias restantes origen: 30 | Status origen: 1,,2026-06-26 15:37:11,,,,0,1050,0,[],,0
2476,branch:default,2,EFECTIVO,MENUDEO,18,0,18,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 18 | Dias restantes origen: 0 | Status origen: 1,,2026-06-26 16:27:44,,,,0,0,18,[],,0
2477,branch:default,102,CREDITO,MENUDEO,18040,0,18040,ALEVA RESIDENCIAL,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Fecha limite origen: 2026-07-26 | Dias restantes origen: 30 | Status origen: 1,,2026-06-26 16:30:52,,,,0,18040,0,[],,0
2478,branch:default,109,EFECTIVO,MENUDEO,4200,0,4200,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 4200 | Fecha limite origen: 2026-06-26 | Dias restantes origen: 0 | Status origen: 1,,2026-06-26 19:01:43,,,,0,0,4200,[],,0
2479,branch:default,109,EFECTIVO,MENUDEO,660,0,660,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 660 | Fecha limite origen: 2026-06-26 | Dias restantes origen: 0 | Status origen: 1,,2026-06-26 19:02:38,,,,0,0,660,[],,0
2480,branch:default,85,EFECTIVO,MENUDEO,47,0,47,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 47 | Fecha limite origen: 2026-07-26 | Dias restantes origen: 30 | Status origen: 1,,2026-06-26 19:27:41,,,,0,0,47,[],,0
2481,branch:default,5,EFECTIVO,MENUDEO,3550,0,3550,CEN COMER,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 3550 | Fecha limite origen: 2026-07-11 | Dias restantes origen: 15 | Status origen: 1,,2026-06-26 19:34:59,,,,0,0,3550,[],,0
2482,branch:default,2,EFECTIVO,MENUDEO,23,0,23,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 23 | Dias restantes origen: 0 | Status origen: 1,,2026-06-26 20:13:47,,,,0,0,23,[],,0
2483,branch:default,71,EFECTIVO,MENUDEO,8400,0,8400,ROSALES,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 8400 | Fecha limite origen: 2026-06-26 | Dias restantes origen: 0 | Status origen: 1,,2026-06-26 20:36:08,,,,0,0,8400,[],,0
2484,branch:default,12,CREDITO,MENUDEO,900,0,900,JESUS MARIA,Usuario origen: GRISELDA2026 | Liquidado origen: 0 | Credito abonado origen: 0 | Fecha limite origen: 2026-07-27 | Dias restantes origen: 30 | Status origen: 1,,2026-06-27 15:20:57,,,,0,900,0,[],,0
2485,branch:default,2,EFECTIVO,MENUDEO,825,0,825,5 DE FEBRERO #63,Usuario origen: GRISELDA2026 | Liquidado origen: 1 | Credito abonado origen: 825 | Dias restantes origen: 0 | Status origen: 1,,2026-06-27 16:39:34,,,,0,0,825,[],,0
2486,branch:default,74,EFECTIVO,MENUDEO,8700,0,8700,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 8700 | Fecha limite origen: 2026-07-29 | Dias restantes origen: 30 | Status origen: 1,,2026-06-29 13:34:47,,,,0,0,8700,[],,0
2487,branch:default,7,EFECTIVO,MENUDEO,7100,0,7100,CEN COMER,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 7100 | Fecha limite origen: 2026-07-29 | Dias restantes origen: 30 | Status origen: 1,,2026-06-29 13:36:08,,,,0,0,7100,[],,0
2488,branch:default,71,EFECTIVO,MENUDEO,12600,0,12600,ROSALES,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 12600 | Fecha limite origen: 2026-06-29 | Dias restantes origen: 0 | Status origen: 1,,2026-06-29 14:41:46,,,,0,0,12600,[],,0
2489,branch:default,19,EFECTIVO,MENUDEO,2335,0,2335,BLOQUERA BARAJAS,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 2335 | Fecha limite origen: 2026-07-14 | Dias restantes origen: 15 | Status origen: 1,,2026-06-29 15:54:00,,,,0,0,2335,[],,0
2490,branch:default,5,EFECTIVO,MENUDEO,4500,0,4500,CEN COMER,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 4500 | Fecha limite origen: 2026-07-14 | Dias restantes origen: 15 | Status origen: 1,,2026-06-29 18:04:30,,,,0,0,4500,[],,0
2491,branch:default,5,EFECTIVO,MENUDEO,7100,0,7100,CEN COMER,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 7100 | Fecha limite origen: 2026-07-15 | Dias restantes origen: 15 | Status origen: 1,,2026-06-30 13:21:54,,,,0,0,7100,[],,0
2492,branch:default,87,CREDITO,MENUDEO,6600,0,6600,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Fecha limite origen: 2026-07-30 | Dias restantes origen: 30 | Status origen: 0,,2026-06-30 13:22:49,,,,0,6600,0,[],,0
2493,branch:default,87,CREDITO,MENUDEO,3700,0,3700,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Fecha limite origen: 2026-07-30 | Dias restantes origen: 30 | Status origen: 0,,2026-06-30 13:23:14,,,,0,3700,0,[],,0
2494,branch:default,87,EFECTIVO,MENUDEO,4200,0,4200,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 4200 | Fecha limite origen: 2026-07-30 | Dias restantes origen: 30 | Status origen: 1,,2026-06-30 13:37:10,,,,0,0,4200,[],,0
2495,branch:default,102,CREDITO,MENUDEO,24000,0,24000,ALEVA RESIDENCIAL,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Fecha limite origen: 2026-07-30 | Dias restantes origen: 30 | Status origen: 1,,2026-06-30 20:41:59,,,,0,24000,0,[],,0
2496,branch:default,87,EFECTIVO,MENUDEO,3700,0,3700,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 3700 | Fecha limite origen: 2026-07-30 | Dias restantes origen: 30 | Status origen: 1,,2026-06-30 20:54:57,,,,0,0,3700,[],,0
2497,branch:default,96,EFECTIVO,MENUDEO,4200,0,4200,EL PASO DE GUADALUPE,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 4200 | Fecha limite origen: 2026-07-30 | Dias restantes origen: 30 | Status origen: 1,,2026-06-30 22:15:25,,,,0,0,4200,[],,0
2498,branch:default,2,EFECTIVO,MENUDEO,2880,0,2880,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 2880 | Dias restantes origen: 0 | Status origen: 1,,2026-07-01 13:53:15,,,,0,0,2880,[],,0
2499,branch:default,2,EFECTIVO,MENUDEO,300,0,300,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 300 | Dias restantes origen: 0 | Status origen: 1,,2026-07-01 13:55:33,,,,0,0,300,[],,0
2500,branch:default,103,EFECTIVO,MENUDEO,4500,0,4500,ARANDAS,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 4500 | Fecha limite origen: 2026-07-31 | Dias restantes origen: 30 | Status origen: 1,,2026-07-01 14:26:49,,,,0,0,4500,[],,0
2501,branch:default,74,CREDITO,MENUDEO,8700,0,8700,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Fecha limite origen: 2026-07-31 | Dias restantes origen: 30 | Status origen: 1,,2026-07-01 14:29:33,,,,0,8700,0,[],,0
2502,branch:default,7,CREDITO,MENUDEO,1950,0,1950,LAS CANOAS,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Fecha limite origen: 2026-07-31 | Dias restantes origen: 30 | Status origen: 1,,2026-07-01 14:42:28,,,,0,1950,0,[],,0
2503,branch:default,91,EFECTIVO,MENUDEO,1200,0,1200,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 1200 | Fecha limite origen: 2026-07-31 | Dias restantes origen: 30 | Status origen: 1,,2026-07-01 21:00:52,,,,0,0,1200,[],,0
2504,branch:default,53,CREDITO,MENUDEO,2300,0,2300,AGAVINA,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Fecha limite origen: 2026-08-01 | Dias restantes origen: 30 | Status origen: 1,,2026-07-02 13:28:23,,,,0,2300,0,[],,0
2505,branch:default,53,CREDITO,MENUDEO,10850,0,10850,AGAVINA C23,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Fecha limite origen: 2026-08-01 | Dias restantes origen: 30 | Status origen: 1,,2026-07-02 13:31:12,,,,0,10850,0,[],,0
2506,branch:default,53,CREDITO,MENUDEO,2500,0,2500,AGAVINA C23,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Fecha limite origen: 2026-08-01 | Dias restantes origen: 30 | Status origen: 1,,2026-07-02 13:32:18,,,,0,2500,0,[],,0
2507,branch:default,5,EFECTIVO,MENUDEO,8050,0,8050,CEN COMER,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 8050 | Fecha limite origen: 2026-07-17 | Dias restantes origen: 15 | Status origen: 0,,2026-07-02 13:59:52,,,,0,0,8050,[],,0
2508,branch:default,53,CREDITO,MENUDEO,7200,0,7200,PLAZA ALTEÑA,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Fecha limite origen: 2026-08-01 | Dias restantes origen: 30 | Status origen: 1,,2026-07-02 14:00:56,,,,0,7200,0,[],,0
2509,branch:default,2,EFECTIVO,MENUDEO,180,0,180,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 180 | Dias restantes origen: 0 | Status origen: 1,,2026-07-02 14:06:56,,,,0,0,180,[],,0
2510,branch:default,5,EFECTIVO,MENUDEO,1850,0,1850,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 1850 | Fecha limite origen: 2026-07-17 | Dias restantes origen: 15 | Status origen: 1,,2026-07-02 15:43:51,,,,0,0,1850,[],,0
2511,branch:default,74,CREDITO,MENUDEO,15500,0,15500,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Fecha limite origen: 2026-08-01 | Dias restantes origen: 30 | Status origen: 1,,2026-07-02 17:24:28,,,,0,15500,0,[],,0
2512,branch:default,114,EFECTIVO,MENUDEO,15356.5,0,15356.5,ARANDAS,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 15356.5 | Fecha limite origen: 2026-08-01 | Dias restantes origen: 30 | Status origen: 1,,2026-07-02 17:52:07,,,,0,0,15356.5,[],,0
2513,branch:default,85,EFECTIVO,MENUDEO,306,0,306,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 306 | Fecha limite origen: 2026-08-01 | Dias restantes origen: 30 | Status origen: 1,,2026-07-02 19:15:46,,,,0,0,306,[],,0
2514,branch:default,74,CREDITO,MENUDEO,8700,0,8700,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Fecha limite origen: 2026-08-01 | Dias restantes origen: 30 | Status origen: 1,,2026-07-02 19:30:36,,,,0,8700,0,[],,0
2515,branch:default,5,EFECTIVO,MENUDEO,8050,0,8050,CEN COMER,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 8050 | Fecha limite origen: 2026-07-17 | Dias restantes origen: 15 | Status origen: 1,,2026-07-02 22:03:31,,,,0,0,8050,[],,0
2516,branch:default,56,EFECTIVO,MENUDEO,4650,0,4650,ESCUELA DE LAS POMEZ,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 4650 | Fecha limite origen: 2026-08-02 | Dias restantes origen: 30 | Status origen: 1,,2026-07-03 13:39:45,,,,0,0,4650,[],,0
2517,branch:default,2,EFECTIVO,MENUDEO,34,0,34,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 34 | Dias restantes origen: 0 | Status origen: 1,,2026-07-03 14:38:08,,,,0,0,34,[],,0
2518,branch:default,2,EFECTIVO,MENUDEO,360,0,360,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 360 | Dias restantes origen: 0 | Status origen: 1,,2026-07-03 14:58:23,,,,0,0,360,[],,0
2519,branch:default,2,EFECTIVO,MENUDEO,840,0,840,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 840 | Dias restantes origen: 0 | Status origen: 1,,2026-07-03 16:30:41,,,,0,0,840,[],,0
2520,branch:default,2,EFECTIVO,MENUDEO,600,0,600,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 600 | Dias restantes origen: 0 | Status origen: 1,,2026-07-03 17:15:11,,,,0,0,600,[],,0
2521,branch:default,74,CREDITO,MENUDEO,8700,0,8700,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Fecha limite origen: 2026-08-02 | Dias restantes origen: 30 | Status origen: 1,,2026-07-03 17:38:03,,,,0,8700,0,[],,0
2522,branch:default,109,EFECTIVO,MENUDEO,780,0,780,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 780 | Fecha limite origen: 2026-07-03 | Dias restantes origen: 0 | Status origen: 1,,2026-07-03 17:47:07,,,,0,0,780,[],,0
2523,branch:default,2,EFECTIVO,MENUDEO,530,0,530,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 530 | Dias restantes origen: 0 | Status origen: 1,,2026-07-03 18:06:10,,,,0,0,530,[],,0
2524,branch:default,2,EFECTIVO,MENUDEO,118,0,118,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 118 | Dias restantes origen: 0 | Status origen: 1,,2026-07-03 19:49:52,,,,0,0,118,[],,0
2525,branch:default,20,CREDITO,MENUDEO,19,0,19,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Fecha limite origen: 2026-08-02 | Dias restantes origen: 30 | Status origen: 1,,2026-07-03 20:03:16,,,,0,19,0,[],,0
2526,branch:default,91,EFECTIVO,MENUDEO,3780,0,3780,PLANTA DE LA LUZ,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 3780 | Fecha limite origen: 2026-08-02 | Dias restantes origen: 30 | Status origen: 1,,2026-07-03 23:37:23,,,,0,0,3780,[],,0
2527,branch:default,91,EFECTIVO,MENUDEO,2550,0,2550,PLANTA DE LA LUZ,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 2550 | Fecha limite origen: 2026-08-02 | Dias restantes origen: 30 | Status origen: 1,,2026-07-03 23:39:45,,,,0,0,2550,[],,0
2528,branch:default,5,EFECTIVO,MENUDEO,10550,0,10550,CEN COMER,Usuario origen: GRISELDA2026 | Liquidado origen: 1 | Credito abonado origen: 10550 | Fecha limite origen: 2026-07-19 | Dias restantes origen: 15 | Status origen: 1,,2026-07-04 14:01:11,,,,0,0,10550,[],,0
2529,branch:default,19,EFECTIVO,MENUDEO,6000,0,6000,LEONERA,Usuario origen: GRISELDA2026 | Liquidado origen: 1 | Credito abonado origen: 6000 | Fecha limite origen: 2026-07-19 | Dias restantes origen: 15 | Status origen: 1,,2026-07-04 15:56:31,,,,0,0,6000,[],,0
2530,branch:default,102,CREDITO,MENUDEO,12072,0,12072,ALEVA RESIDENCIAL,Usuario origen: GRISELDA2026 | Liquidado origen: 0 | Credito abonado origen: 0 | Fecha limite origen: 2026-08-03 | Dias restantes origen: 30 | Status origen: 1,,2026-07-04 16:41:54,,,,0,12072,0,[],,0
2531,branch:default,85,EFECTIVO,MENUDEO,58,0,58,CEN COMER,Usuario origen: GRISELDA2026 | Liquidado origen: 1 | Credito abonado origen: 58 | Fecha limite origen: 2026-08-03 | Dias restantes origen: 30 | Status origen: 1,,2026-07-04 17:12:16,,,,0,0,58,[],,0
2532,branch:default,74,CREDITO,MENUDEO,8700,0,8700,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Fecha limite origen: 2026-08-05 | Dias restantes origen: 30 | Status origen: 1,,2026-07-06 15:49:33,,,,0,8700,0,[],,0
2533,branch:default,2,EFECTIVO,MENUDEO,480,0,480,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 480 | Dias restantes origen: 0 | Status origen: 1,,2026-07-06 16:34:23,,,,0,0,480,[],,0
2534,branch:default,52,EFECTIVO,MENUDEO,1200,0,1200,CASAS GEMEX,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 1200 | Fecha limite origen: 2026-08-05 | Dias restantes origen: 30 | Status origen: 1,,2026-07-06 16:39:04,,,,0,0,1200,[],,0
2535,branch:default,2,EFECTIVO,MENUDEO,3936,0,3936,ROBLE,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 3936 | Dias restantes origen: 0 | Status origen: 1,,2026-07-06 16:56:15,,,,0,0,3936,[],,0
2536,branch:default,85,EFECTIVO,MENUDEO,56,0,56,ROBLE,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 56 | Fecha limite origen: 2026-08-05 | Dias restantes origen: 30 | Status origen: 1,,2026-07-06 16:59:26,,,,0,0,56,[],,0
2537,branch:default,60,EFECTIVO,MENUDEO,16680,0,16680,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 16680 | Dias restantes origen: 0 | Status origen: 1,,2026-07-06 17:47:44,,,,0,0,16680,[],,0
2538,branch:default,7,CREDITO,MENUDEO,4950,0,4950,LAS CANOAS,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Fecha limite origen: 2026-08-05 | Dias restantes origen: 30 | Status origen: 1,,2026-07-06 18:25:25,,,,0,4950,0,[],,0
2539,branch:default,5,EFECTIVO,MENUDEO,3550,0,3550,CEN COMER,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 3550 | Fecha limite origen: 2026-07-21 | Dias restantes origen: 15 | Status origen: 1,,2026-07-06 22:09:00,,,,0,0,3550,[],,0
2540,branch:default,71,EFECTIVO,MENUDEO,4800,0,4800,ROSALES,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 4800 | Fecha limite origen: 2026-07-06 | Dias restantes origen: 0 | Status origen: 1,,2026-07-06 22:54:11,,,,0,0,4800,[],,0
2541,branch:default,85,EFECTIVO,MENUDEO,1200,0,1200,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 1200 | Fecha limite origen: 2026-08-05 | Dias restantes origen: 30 | Status origen: 1,,2026-07-06 23:18:52,,,,0,0,1200,[],,0
2542,branch:default,102,CREDITO,MENUDEO,205579.13,0,205579.13,ALEVA RESIDENCIAL,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Fecha limite origen: 2026-08-06 | Dias restantes origen: 30 | Status origen: 0,,2026-07-07 13:53:04,,,,0,205579.13,0,[],,0
2543,branch:default,66,EFECTIVO,MENUDEO,2400,0,2400,ARANDAS PROVIDENCIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 2400 | Fecha limite origen: 2026-07-22 | Dias restantes origen: 15 | Status origen: 1,,2026-07-07 14:59:38,,,,0,0,2400,[],,0
2544,branch:default,109,EFECTIVO,MENUDEO,2145,0,2145,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 2145 | Fecha limite origen: 2026-07-07 | Dias restantes origen: 0 | Status origen: 1,,2026-07-07 15:00:40,,,,0,0,2145,[],,0
2545,branch:default,79,EFECTIVO,MENUDEO,2400,0,2400,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 2400 | Fecha limite origen: 2026-08-06 | Dias restantes origen: 30 | Status origen: 1,,2026-07-07 15:17:16,,,,0,0,2400,[],,0
2546,branch:default,79,EFECTIVO,MENUDEO,7480,0,7480,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 7480 | Fecha limite origen: 2026-08-06 | Dias restantes origen: 30 | Status origen: 1,,2026-07-07 15:34:16,,,,0,0,7480,[],,0
2547,branch:default,74,CREDITO,MENUDEO,8700,0,8700,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Fecha limite origen: 2026-08-06 | Dias restantes origen: 30 | Status origen: 1,,2026-07-07 17:37:51,,,,0,8700,0,[],,0
2548,branch:default,53,CREDITO,MENUDEO,14497.5,0,14497.5,PLAZA ALTEÑA,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Fecha limite origen: 2026-08-06 | Dias restantes origen: 30 | Status origen: 1,,2026-07-07 18:15:56,,,,0,14497.5,0,[],,0
2549,branch:default,35,EFECTIVO,MENUDEO,300,0,300,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 300 | Fecha limite origen: 2026-08-06 | Dias restantes origen: 30 | Status origen: 1,,2026-07-07 19:31:56,,,,0,0,300,[],,0
2550,branch:default,79,EFECTIVO,MENUDEO,660,0,660,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 660 | Fecha limite origen: 2026-08-06 | Dias restantes origen: 30 | Status origen: 1,,2026-07-07 19:32:38,,,,0,0,660,[],,0
2551,branch:default,103,EFECTIVO,MENUDEO,4500,0,4500,ARANDAS ESPALDAS DE AURRERA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 4500 | Fecha limite origen: 2026-08-06 | Dias restantes origen: 30 | Status origen: 1,,2026-07-07 19:33:26,,,,0,0,4500,[],,0
2552,branch:default,114,EFECTIVO,MENUDEO,7200,0,7200,ARANDAS,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 7200 | Fecha limite origen: 2026-08-06 | Dias restantes origen: 30 | Status origen: 1,,2026-07-07 19:34:03,,,,0,0,7200,[],,0
2553,branch:default,103,EFECTIVO,MENUDEO,1910,0,1910,ARANDAS ESPALDAS DE AURRERA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 1910 | Fecha limite origen: 2026-08-06 | Dias restantes origen: 30 | Status origen: 1,,2026-07-07 19:51:35,,,,0,0,1910,[],,0
2554,branch:default,104,EFECTIVO,MENUDEO,8700,0,8700,ARANDAS,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 8700 | Fecha limite origen: 2026-08-06 | Dias restantes origen: 30 | Status origen: 1,,2026-07-07 19:53:17,,,,0,0,8700,[],,0
2555,branch:default,115,EFECTIVO,MENUDEO,2200,0,2200,PARROQUIA SANTIAGUITO,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 2200 | Fecha limite origen: 2026-07-22 | Dias restantes origen: 15 | Status origen: 1,,2026-07-07 22:58:32,,,,0,0,2200,[],,0
2556,branch:default,5,EFECTIVO,MENUDEO,3550,0,3550,CEN COMER,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 3550 | Fecha limite origen: 2026-07-23 | Dias restantes origen: 15 | Status origen: 1,,2026-07-08 14:00:00,,,,0,0,3550,[],,0
2557,branch:default,91,EFECTIVO,MENUDEO,1200,0,1200,PLANTA DE LA LUZ,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 1200 | Fecha limite origen: 2026-08-07 | Dias restantes origen: 30 | Status origen: 1,,2026-07-08 14:18:22,,,,0,0,1200,[],,0
2558,branch:default,12,CREDITO,MENUDEO,90,0,90,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Fecha limite origen: 2026-08-07 | Dias restantes origen: 30 | Status origen: 1,,2026-07-08 15:33:25,,,,0,90,0,[],,0
2559,branch:default,102,CREDITO,MENUDEO,20570,0,20570,ALEVA RESIDENCIAL,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Fecha limite origen: 2026-08-07 | Dias restantes origen: 30 | Status origen: 1,,2026-07-08 16:39:08,,,,0,20570,0,[],,0
2560,branch:default,2,EFECTIVO,MENUDEO,7080,0,7080,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 7080 | Dias restantes origen: 0 | Status origen: 1,,2026-07-08 17:31:51,,,,0,0,7080,[],,0
2561,branch:default,53,CREDITO,MENUDEO,33290,0,33290,AGAVINA C26,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Fecha limite origen: 2026-08-07 | Dias restantes origen: 30 | Status origen: 1,,2026-07-08 19:14:50,,,,0,33290,0,[],,0
2562,branch:default,53,CREDITO,MENUDEO,1915,0,1915,AGAVINA URBANIZACION,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Fecha limite origen: 2026-08-07 | Dias restantes origen: 30 | Status origen: 1,,2026-07-08 20:18:57,,,,0,1915,0,[],,0
2563,branch:default,99,EFECTIVO,MENUDEO,4200,0,4200,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 4200 | Fecha limite origen: 2026-08-07 | Dias restantes origen: 30 | Status origen: 1,,2026-07-08 21:09:22,,,,0,0,4200,[],,0
2564,branch:default,60,EFECTIVO,MENUDEO,27800,0,27800,DEGOLLADO,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 27800 | Fecha limite origen: 2026-08-07 | Dias restantes origen: 30 | Status origen: 1,,2026-07-08 21:33:55,,,,0,0,27800,[],,0
